등록구분,진행상태,ECN No.,프로젝트,긴급도,중요도,등록일,요청 파트(부서),완료예정일,조치완료일,대책파트/협력사
C3,완료,CH000009931,P2,상,Low,2017-10-01,D69,2017-10-29,2017-10-29,D17
C3,완료,CH000009932,P2,상,Low,2017-10-01,D69,2017-10-29,2017-10-29,D17
C3,완료,CH000009933,P2,상,Low,2017-10-01,D18,2017-10-29,2017-10-29,D17
C3,완료,CH000009934,P2,상,Low,2017-10-01,D69,2017-11-11,2017-11-11,D17
C3,완료,CH000009935,P2,상,Low,2017-10-01,D69,2017-11-02,2017-11-05,D17
C3,완료,CH000009936,P2,상,Low,2017-10-01,D69,2017-11-07,2017-11-03,D17
C2,완료,CH000009937,P2,상,Medium,2017-10-01,D54,2017-11-02,2017-11-05,D54
C8,완료,CH000009938,P2,상,High,2017-10-01,D22,2017-11-02,2017-11-05,D16
C8,완료,CH000009939,P2,상,Medium,2017-10-01,D24,2017-12-11,2017-11-03,D16
C8,완료,CH000009940,P2,상,High,2017-10-01,D16,2017-11-05,2017-11-05,D17
C8,완료,CH000009941,P2,상,High,2017-10-01,D16,2018-07-28,2018-07-29,D54
C8,완료,CH000009942,P2,상,Low,2017-10-01,D16,2017-10-28,2017-10-28,D17
C8,완료,CH000009943,P2,상,Low,2017-10-01,D16,2017-10-28,2017-10-28,D54
C8,완료,CH000009944,P2,상,Medium,2017-10-01,D16,2017-10-28,2017-10-28,D17
C3,반려,CH000009945,P2,상,Low,2017-09-30,D22,2017-10-28,2017-10-28,D17
C3,완료,CH000009946,P2,상,Low,2017-09-30,D22,2017-10-28,2017-10-28,D17
C3,완료,CH000009947,P2,상,Low,2017-09-30,D69,2017-10-28,2017-10-28,D17
C3,완료,CH000009948,P2,상,Low,2017-09-30,D69,2017-10-28,2017-10-28,D17
C3,완료,CH000009949,P2,상,Low,2017-09-30,D69,2017-10-28,2017-10-28,D17
C8,완료,CH000009950,P2,상,Medium,2017-09-30,D16,2017-10-28,2017-10-28,D54
C8,완료,CH000009951,P2,중,Low,2017-09-30,D24,2017-10-28,2017-10-28,D16
C3,완료,CH000009952,P2,상,Low,2017-09-29,D24,2017-10-28,2017-10-28,D16
C3,완료,CH000009953,P2,상,Low,2017-09-29,D24,2017-10-28,2017-10-28,D88
C3,완료,CH000009954,P2,상,Low,2017-09-29,D24,2017-12-03,2017-12-04,D88
C3,완료,CH000009955,P2,상,Low,2017-09-29,D24,2017-10-28,2017-10-28,D88
C3,완료,CH000009956,P2,상,Low,2017-09-29,D24,2017-12-11,2017-12-22,D88
C3,완료,CH000009957,P2,상,Low,2017-09-29,D24,2017-10-30,2017-11-02,D88
C3,완료,CH000009958,P2,상,Low,2017-09-29,D42,2017-10-28,2017-10-28,D16
C8,완료,CH000009959,P2,상,Low,2017-09-29,D15,2017-10-29,2017-10-30,D17
C8,완료,CH000009960,P2,상,Low,2017-09-29,D88,2018-05-15,2018-05-04,D42
C3,완료,CH000009961,P2,상,Low,2017-09-28,D24,2017-10-27,2017-10-27,D17
C3,완료,CH000009962,P2,상,Low,2017-09-28,D24,2017-10-27,2017-10-27,D17
C3,완료,CH000009963,P2,상,Low,2017-09-28,D24,2017-10-27,2017-10-27,D17
C3,완료,CH000009964,P2,상,Low,2017-09-28,D24,2017-10-27,2017-10-27,D17
C3,완료,CH000009965,P2,상,Low,2017-09-28,D24,2017-10-27,2017-10-27,D90
C3,완료,CH000009966,P2,상,Low,2017-09-28,D24,2017-10-27,2017-10-27,D90
C3,완료,CH000009967,P2,상,Low,2017-09-28,D24,2017-10-27,2017-10-27,D17
C3,완료,CH000009968,P2,상,Low,2017-09-28,D69,2017-10-27,2017-10-27,D17
C3,완료,CH000009969,P2,상,Low,2017-09-28,D54,2017-10-27,2017-10-27,D17
C3,완료,CH000009970,P2,상,Low,2017-09-28,D54,2017-10-27,2017-10-27,D17
C3,완료,CH000009971,P2,상,Low,2017-09-28,D54,2017-10-27,2017-10-27,D22
C3,완료,CH000009972,P2,상,Low,2017-09-28,D36,2017-10-27,2017-10-27,D17
C3,완료,CH000009973,P2,상,Low,2017-09-28,D90,2017-10-27,2017-10-27,D63
C3,완료,CH000009974,P2,상,Low,2017-09-28,D90,2017-10-27,2017-10-27,D88
C3,완료,CH000009975,P2,상,Low,2017-09-28,D90,2017-10-27,2017-10-27,D88
C3,완료,CH000009976,P2,상,Low,2017-09-28,D90,2017-10-27,2017-10-27,D88
C3,완료,CH000009977,P2,상,Low,2017-09-28,D90,2017-10-27,2017-10-27,D88
C3,완료,CH000009978,P2,상,Low,2017-09-28,D90,2017-10-27,2017-10-27,D88
C3,완료,CH000009979,P2,상,Low,2017-09-28,D90,2017-10-27,2017-10-27,D88
C3,완료,CH000009980,P2,상,Low,2017-09-28,D42,2017-11-04,2017-11-05,D63
C3,완료,CH000009981,P2,상,Low,2017-09-28,D42,2017-10-27,2017-10-27,D88
C3,완료,CH000009982,P2,상,Low,2017-09-28,D42,2017-10-27,2017-10-28,D88
C3,완료,CH000009983,P2,상,Low,2017-09-28,D42,2017-11-02,2017-11-02,D88
C3,완료,CH000009984,P2,상,Low,2017-09-28,D42,2017-10-28,2017-11-03,D17
C3,완료,CH000009985,P2,상,Low,2017-09-28,D42,2017-10-27,2017-11-03,D17
C3,완료,CH000009986,P2,상,Low,2017-09-28,D42,2017-10-27,2017-11-03,D17
C3,완료,CH000009987,P2,상,Low,2017-09-28,D42,2017-10-27,2017-11-03,D17
C8,완료,CH000009988,P2,상,Medium,2017-09-28,D16,2017-11-02,2017-11-02,D17
C8,완료,CH000009989,P2,상,Medium,2017-09-28,D24,2017-10-28,2017-11-03,D56
C8,완료,CH000009990,P2,상,Medium,2017-09-28,D24,2017-10-27,2017-11-03,D56
C8,완료,CH000009991,P2,상,Medium,2017-09-28,D24,2017-10-27,2017-11-03,D56
C8,완료,CH000009992,P2,상,Medium,2017-09-28,D24,2017-10-27,2017-11-03,D56
C8,완료,CH000009993,P2,상,Medium,2017-09-28,D24,2017-10-30,2017-10-28,D56
C8,완료,CH000009994,P2,상,Medium,2017-09-28,D24,2017-10-28,2017-11-03,D56
C8,완료,CH000009995,P2,상,Medium,2017-09-28,D24,2017-10-27,2017-11-03,D56
C8,완료,CH000009996,P2,상,Medium,2017-09-28,D24,2017-10-27,2017-11-03,D56
C8,완료,CH000009997,P2,상,Medium,2017-09-28,D24,2017-10-27,2017-11-03,D56
C8,완료,CH000009998,P2,상,Medium,2017-09-28,D24,2017-10-30,2017-10-28,D56
C8,완료,CH000009999,P2,상,Low,2017-09-26,D16,2017-11-02,2017-11-05,D54
C8,완료,CH000010000,P2,상,Low,2017-09-26,D16,2017-10-28,2017-11-03,D54
C8,완료,CH000010001,P2,상,Low,2017-09-26,D16,2017-10-27,2017-11-03,D54
C3,완료,CH000010002,P2,상,Low,2017-09-25,D42,2017-10-27,2017-11-03,D90
C3,완료,CH000010003,P2,상,Low,2017-09-25,D36,2017-10-27,2017-11-03,D17
C3,완료,CH000010004,P2,상,Low,2017-09-25,D18,2017-12-01,2017-12-02,D22
C3,완료,CH000010005,P2,상,Low,2017-09-25,D54,2017-10-28,2017-10-28,D22
C3,완료,CH000010006,P2,상,Low,2017-09-25,D22,2017-11-04,2017-11-04,D17
C8,완료,CH000010007,P2,상,Low,2017-09-25,D15,2017-10-27,2017-10-27,D17
C8,완료,CH000010008,P2,상,Low,2017-09-25,D16,2017-10-30,2017-11-02,D17
C8,완료,CH000010009,P2,상,Medium,2017-09-25,D24,2017-10-26,2017-10-27,D16
C3,완료,CH000010010,P2,상,Low,2017-09-24,D42,2017-10-26,2017-10-27,D17
C3,완료,CH000010011,P2,상,Low,2017-09-24,D42,2017-10-28,2017-10-29,D17
C3,완료,CH000010012,P2,상,Low,2017-09-24,D42,2017-10-28,2017-10-28,D17
C3,완료,CH000010013,P2,상,Low,2017-09-24,D42,2017-12-11,2017-12-22,D17
C3,완료,CH000010014,P2,상,Low,2017-09-24,D42,2017-12-01,2017-12-02,D17
C3,완료,CH000010015,P2,상,Low,2017-09-24,D42,2017-10-30,2017-11-02,D17
C3,완료,CH000010016,P2,상,Low,2017-09-24,D22,2017-10-30,2017-10-28,D17
C3,완료,CH000010017,P2,상,Low,2017-09-24,D36,2017-10-28,2017-10-28,D17
C3,완료,CH000010018,P2,상,Low,2017-09-24,D36,2017-12-11,2017-12-22,D17
C3,완료,CH000010019,P2,상,Low,2017-09-24,D36,2017-10-27,2017-10-27,D17
C3,완료,CH000010020,P2,상,Low,2017-09-24,D36,2017-11-04,2017-11-04,D17
C3,완료,CH000010021,P2,상,Low,2017-09-24,D36,2017-10-30,2017-10-28,D17
C3,완료,CH000010022,P2,상,Low,2017-09-24,D36,2017-10-30,2017-11-02,D17
C3,완료,CH000010023,P2,상,Low,2017-09-24,D36,2017-10-30,2017-11-02,D17
C3,완료,CH000010024,P2,상,Low,2017-09-24,D18,2017-10-26,2017-10-26,D17
C3,완료,CH000010025,P2,상,Low,2017-09-24,D18,2017-10-26,2017-10-26,D17
C3,완료,CH000010026,P2,상,Low,2017-09-24,D18,2017-10-26,2017-10-26,D17
C3,완료,CH000010027,P2,상,Low,2017-09-24,D18,2017-10-26,2017-10-26,D17
C3,완료,CH000010028,P2,상,Low,2017-09-24,D18,2017-10-26,2017-10-26,D17
C3,완료,CH000010029,P2,상,Low,2017-09-24,D18,2017-10-26,2017-10-26,D17
C3,완료,CH000010030,P2,상,Low,2017-09-24,D54,2017-10-26,2017-10-26,D17
C3,완료,CH000010031,P2,상,Low,2017-09-24,D22,2017-10-26,2017-10-26,D17
C3,완료,CH000010032,P2,상,Low,2017-09-24,D22,2017-10-26,2017-10-26,D17
C3,완료,CH000010033,P2,상,Low,2017-09-24,D69,2017-10-27,2017-10-27,D17
C8,완료,CH000010034,P2,중,Low,2017-09-24,D42,2018-09-16,2018-09-20,D16
C8,완료,CH000010035,P2,중,Low,2017-09-24,D42,2018-01-01,2018-01-04,D42
C8,완료,CH000010036,P2,중,Low,2017-09-24,D42,2018-05-15,2018-05-04,D16
C8,완료,CH000010037,P2,상,Medium,2017-09-24,D24,2017-11-02,2017-11-05,D16
C8,완료,CH000010038,P2,중,Low,2017-09-24,D16,2017-11-02,2017-11-05,D17
C8,완료,CH000010039,P2,하,Low,2017-09-24,D16,2017-10-27,2017-10-27,D17
C8,완료,CH000010040,P2,상,High,2017-09-24,D16,2017-10-30,2017-11-02,D17
C8,완료,CH000010041,P2,상,Low,2017-09-24,D15,2018-03-12,2018-03-15,D16
C8,완료,CH000010042,P2,상,Low,2017-09-24,D15,2017-10-24,2017-10-25,D16
C8,완료,CH000010043,P2,상,Low,2017-09-24,D15,2017-10-26,2017-10-26,D16
C3,완료,CH000010044,P2,상,Low,2017-09-23,D54,2017-11-02,2017-11-05,D17
C3,완료,CH000010045,P2,상,Low,2017-09-23,D69,2017-10-23,2017-10-26,D17
C3,완료,CH000010046,P2,상,Low,2017-09-23,D36,2017-10-26,2017-10-27,D17
C3,완료,CH000010047,P2,상,Low,2017-09-23,D36,2017-10-27,2017-10-27,D17
C3,완료,CH000010048,P2,상,Low,2017-09-23,D36,2017-10-30,2017-11-02,D17
C8,완료,CH000010049,P2,상,Low,2017-09-23,D15,2018-03-12,2018-03-15,D17
C3,완료,CH000010050,P2,상,Low,2017-09-22,D69,2017-10-24,2017-10-25,D17
C3,완료,CH000010051,P2,상,Low,2017-09-22,D69,2017-10-23,2017-10-26,D17
C3,완료,CH000010052,P2,상,Low,2017-09-22,D69,2017-10-23,2017-10-26,D17
C3,완료,CH000010053,P2,상,Low,2017-09-22,D35,2017-10-27,2017-10-27,D15
C3,완료,CH000010054,P2,상,Low,2017-09-22,D35,2017-10-30,2017-11-02,D17
C3,완료,CH000010055,P2,상,Low,2017-09-22,D54,2017-12-08,2017-12-11,D63
C3,완료,CH000010056,P2,상,Low,2017-09-22,D106,2017-12-11,2017-12-22,D42
C2,완료,CH000010057,P2,상,Medium,2017-09-22,D69,2017-10-28,2017-10-28,D69
C8,완료,CH000010058,P2,상,High,2017-09-22,D23,2017-10-23,2017-10-26,D21
C8,완료,CH000010059,P2,상,Low,2017-09-22,D22,2017-10-24,2017-10-25,D16
C8,완료,CH000010060,P2,상,High,2017-09-22,D21,2017-10-27,2017-10-27,D42
C8,완료,CH000010061,P2,상,High,2017-09-22,D21,2017-10-30,2017-11-02,D42
C8,완료,CH000010062,P2,상,High,2017-09-22,D21,2018-03-12,2018-03-15,D90
C8,완료,CH000010063,P2,상,High,2017-09-22,D21,2017-10-27,2017-10-27,D22
C3,완료,CH000010065,P2,상,Low,2017-09-21,D35,2017-10-27,2017-10-27,D22
C3,완료,CH000010066,P2,상,Low,2017-09-21,D35,2018-03-12,2018-03-15,D17
C3,완료,CH000010067,P2,상,Low,2017-09-21,D35,2017-10-30,2017-11-02,D17
C3,완료,CH000010068,P2,상,Low,2017-09-21,D35,2017-10-26,2017-10-26,D17
C3,완료,CH000010069,P2,상,Low,2017-09-21,D23,2017-10-27,2017-10-27,D22
C3,완료,CH000010070,P2,상,Low,2017-09-21,D23,2017-10-30,2017-11-02,D23
C3,완료,CH000010071,P2,상,Low,2017-09-21,D36,2018-03-12,2018-03-15,D17
C3,완료,CH000010072,P2,상,Low,2017-09-21,D36,2017-10-27,2017-10-27,D17
C3,완료,CH000010073,P2,상,Low,2017-09-21,D36,2017-10-30,2017-11-02,D17
C3,완료,CH000010074,P2,상,Low,2017-09-21,D54,2018-03-12,2018-03-15,D22
C3,완료,CH000010075,P2,상,Low,2017-09-21,D54,2017-10-23,2017-10-23,D17
C3,완료,CH000010076,P2,상,Low,2017-09-21,D54,2017-10-23,2017-10-23,D17
C3,완료,CH000010077,P2,상,Low,2017-09-21,D36,2017-10-23,2017-10-23,D17
C2,완료,CH000010078,P2,상,Medium,2017-09-21,D35,2017-10-23,2017-10-23,D35
C8,완료,CH000010079,P2,상,High,2017-09-21,D22,2017-10-23,2017-10-23,D16
C8,완료,CH000010080,P2,상,Low,2017-09-21,D63,2017-10-23,2017-10-23,D16
C3,완료,CH000010081,P2,상,Low,2017-09-18,D36,2017-10-23,2017-10-23,D17
C3,완료,CH000010082,P2,상,Low,2017-09-17,D36,2017-10-23,2017-10-23,D17
C3,완료,CH000010083,P2,상,Low,2017-09-17,D36,2017-10-23,2017-10-23,D17
C3,완료,CH000010084,P2,상,Low,2017-09-16,D36,2017-10-23,2017-10-23,D17
C3,완료,CH000010085,P2,상,Low,2017-09-16,D36,2017-11-02,2017-11-05,D17
C3,완료,CH000010086,P2,상,Low,2017-09-16,D36,2017-11-02,2017-11-05,D17
C3,완료,CH000010087,P2,상,Low,2017-09-16,D36,2017-10-23,2017-10-23,D17
C3,완료,CH000010088,P2,상,Low,2017-09-16,D36,2018-04-20,2018-04-20,D17
C3,완료,CH000010089,P2,상,Low,2017-09-16,D22,2017-10-27,2017-10-27,D17
C3,완료,CH000010090,P2,상,Low,2017-09-16,D23,2017-11-04,2017-11-06,D17
C3,완료,CH000010091,P2,상,Low,2017-09-16,D23,2017-10-23,2017-10-22,D17
C3,완료,CH000010092,P2,상,Low,2017-09-16,D23,2017-11-13,2017-11-09,D17
C3,완료,CH000010093,P2,상,Low,2017-09-16,D35,2017-11-03,2017-10-29,D56
C3,완료,CH000010094,P2,상,Low,2017-09-16,D35,2017-10-23,2017-10-23,D56
C3,완료,CH000010095,P2,상,Low,2017-09-16,D35,2018-04-20,2018-04-20,D56
C3,완료,CH000010096,P2,상,Low,2017-09-16,D35,2017-10-27,2017-10-27,D56
C3,완료,CH000010097,P2,상,Low,2017-09-16,D35,2017-11-04,2017-11-06,D56
C3,완료,CH000010098,P2,상,Low,2017-09-16,D35,2017-10-22,2017-10-22,D56
C3,완료,CH000010099,P2,상,Low,2017-09-16,D35,2017-10-30,2017-10-27,D56
C3,완료,CH000010100,P2,상,Low,2017-09-15,D42,2017-11-03,2017-10-29,D63
C3,완료,CH000010101,P2,상,Low,2017-09-15,D42,2017-10-22,2017-10-23,D88
C3,완료,CH000010102,P2,상,Low,2017-09-15,D42,2017-11-04,2017-11-06,D88
C3,완료,CH000010103,P2,상,Low,2017-09-15,D42,2017-10-23,2017-10-26,D88
C8,완료,CH000010104,P2,상,Low,2017-09-15,D88,2017-11-02,2017-11-04,D16
C8,완료,CH000010105,P2,상,Low,2017-09-15,D22,2018-05-15,2018-05-04,D16
C3,완료,CH000010106,P2,상,Low,2017-09-14,D16,2017-10-28,2017-10-28,D23
C8,완료,CH000010107,P2,상,Low,2017-09-14,D22,2017-10-26,2017-10-27,D16
C3,완료,CH000010108,P2,상,Low,2017-09-13,D23,2017-11-23,2017-11-23,D90
C3,완료,CH000010109,P2,상,Low,2017-09-12,D23,2018-08-26,2018-08-27,D90
C3,완료,CH000010110,P2,상,Low,2017-09-11,D106,2017-11-04,2017-11-04,D63
C3,완료,CH000010111,P2,상,Low,2017-09-11,D106,2017-11-24,2017-11-24,D88
C3,완료,CH000010112,P2,상,Low,2017-09-11,D106,2017-12-11,2017-12-22,D88
C3,완료,CH000010113,P2,상,Low,2017-09-11,D106,2017-10-28,2017-10-29,D88
C3,완료,CH000010114,P2,상,Low,2017-09-11,D106,2017-10-26,2017-10-26,D88
C3,완료,CH000010115,P2,상,Low,2017-09-11,D106,2017-11-06,2017-11-09,D88
C3,완료,CH000010116,P2,상,Low,2017-09-11,D106,2017-10-22,2017-10-22,D88
C3,완료,CH000010117,P2,상,Low,2017-09-11,D106,2017-10-23,2017-10-26,D88
C3,완료,CH000010118,P2,상,Low,2017-09-11,D106,2018-05-15,2018-05-06,D88
C3,완료,CH000010119,P2,상,Low,2017-09-11,D106,2017-12-11,2017-12-22,D22
C3,완료,CH000010120,P2,상,Low,2017-09-11,D106,2017-11-05,2017-11-05,D22
C3,완료,CH000010121,P2,상,Low,2017-09-11,D106,2017-10-26,2017-10-27,D22
C3,완료,CH000010122,P2,상,Low,2017-09-11,D106,2018-05-15,2018-05-04,D17
C3,완료,CH000010123,P2,상,Low,2017-09-11,D106,2017-12-31,2018-01-04,D17
C3,완료,CH000010124,P2,상,Low,2017-09-11,D106,2018-10-01,2018-10-05,D17
C3,완료,CH000010125,P2,상,Low,2017-09-11,D23,2017-12-11,2017-12-22,D63
C3,완료,CH000010126,P2,상,Low,2017-09-11,D23,2017-11-24,2017-11-24,D21
C3,완료,CH000010127,P2,상,Low,2017-09-11,D23,2017-10-23,2017-10-26,D17
C3,완료,CH000010128,P2,상,Low,2017-09-11,D23,2018-05-15,2018-05-04,D90
C3,완료,CH000010129,P2,상,Low,2017-09-11,D23,2017-12-31,2018-01-04,D21
C3,완료,CH000010130,P2,상,Low,2017-09-11,D16,2018-09-10,2018-09-20,D56
C3,완료,CH000010131,P2,상,Low,2017-09-11,D16,2017-10-26,2017-10-26,D56
C3,완료,CH000010132,P2,상,Low,2017-09-11,D16,2017-10-22,2017-10-22,D56
C3,완료,CH000010133,P2,상,Low,2017-09-11,D16,2017-10-22,2017-10-22,D56
C3,완료,CH000010134,P2,상,Low,2017-09-11,D16,2017-10-22,2017-10-22,D56
C3,완료,CH000010135,P2,상,Low,2017-09-11,D16,2017-10-22,2017-10-22,D56
C3,완료,CH000010136,P2,상,Low,2017-09-11,D16,2017-10-22,2017-10-22,D56
C8,완료,CH000010137,P2,상,Medium,2017-09-11,D88,2017-10-22,2017-10-22,D16
C3,완료,CH000010138,P2,상,Low,2017-09-10,D42,,,D16
C3,완료,CH000010139,P2,상,Low,2017-09-10,D42,2017-10-28,2017-10-27,D90
C3,완료,CH000010140,P2,상,Low,2017-09-10,D42,2017-10-28,2017-10-27,D90
C3,완료,CH000010141,P2,상,Low,2017-09-10,D36,2017-10-23,2017-10-23,D17
C3,완료,CH000010142,P2,상,Low,2017-09-10,D36,2017-10-29,2017-10-26,D17
C3,완료,CH000010143,P2,상,Low,2017-09-10,D36,2017-10-21,2017-10-21,D17
C3,완료,CH000010144,P2,상,Low,2017-09-10,D16,2017-10-21,2017-10-22,D17
C3,완료,CH000010145,P2,상,Low,2017-09-10,D16,2017-10-23,2017-10-26,D17
C3,완료,CH000010146,P2,상,Low,2017-09-10,D16,2017-10-29,2017-10-26,D17
C3,완료,CH000010147,P2,상,Low,2017-09-10,D16,2017-10-22,2017-10-22,D17
C3,완료,CH000010148,P2,상,Low,2017-09-10,D16,2017-11-06,2017-11-09,D17
C3,완료,CH000010149,P2,상,Low,2017-09-10,D16,2017-10-23,2017-10-26,D17
C3,완료,CH000010150,P2,상,Low,2017-09-10,D16,2017-10-21,2017-10-22,D53
C3,완료,CH000010151,P2,상,Low,2017-09-10,D36,2017-10-22,2017-10-22,D17
C3,완료,CH000010152,P2,상,Low,2017-09-10,D36,2017-10-23,2017-10-26,D17
C3,완료,CH000010153,P2,상,Low,2017-09-10,D16,2017-10-29,2017-10-26,D17
C3,완료,CH000010154,P2,상,Low,2017-09-10,D16,2017-10-22,2017-10-22,D17
C3,완료,CH000010155,P2,상,Low,2017-09-10,D16,2017-11-06,2017-11-09,D17
C3,완료,CH000010156,P2,상,Low,2017-09-10,D16,2017-10-23,2017-10-26,D53
C3,완료,CH000010157,P2,상,Low,2017-09-10,D16,2017-10-22,2017-10-22,D17
C3,완료,CH000010158,P2,상,Low,2017-09-10,D16,2017-10-23,2017-10-26,D17
C3,완료,CH000010159,P2,상,Low,2017-09-10,D16,2017-10-21,2017-10-22,D17
C3,완료,CH000010160,P2,상,Low,2017-09-10,D16,2017-10-29,2017-10-26,D53
C3,완료,CH000010161,P2,상,Low,2017-09-10,D16,2017-10-22,2017-10-22,D17
C3,완료,CH000010162,P2,상,Low,2017-09-10,D16,2017-11-06,2017-11-09,D17
C3,완료,CH000010163,P2,상,Low,2017-09-10,D16,2017-10-23,2017-10-26,D17
C3,완료,CH000010164,P2,상,Low,2017-09-10,D16,2017-11-19,2017-11-19,D53
C3,완료,CH000010165,P2,상,Low,2017-09-10,D16,2017-10-21,2017-10-22,D17
C3,완료,CH000010166,P2,상,Low,2017-09-10,D16,2017-10-26,2017-10-27,D17
C3,완료,CH000010167,P2,상,Low,2017-09-10,D16,2017-10-21,2017-10-22,D17
C3,완료,CH000010168,P2,상,Low,2017-09-10,D16,2017-12-01,2017-12-03,D88
C3,완료,CH000010169,P2,상,Low,2017-09-10,D16,2017-10-21,2017-10-21,D88
C3,완료,CH000010170,P2,상,Low,2017-09-10,D16,2017-10-23,2017-10-26,D88
C3,완료,CH000010171,P2,상,Low,2017-09-10,D16,2017-10-21,2017-10-21,D88
C3,완료,CH000010172,P2,상,Low,2017-09-10,D16,2017-10-21,2017-10-21,D88
C2,완료,CH000010173,P2,상,Medium,2017-09-10,D106,2017-10-21,2017-10-21,D106
C3,완료,CH000010174,P2,상,Low,2017-09-09,D36,2017-10-21,2017-10-21,D17
C3,완료,CH000010175,P2,상,Low,2017-09-09,D36,2017-10-21,2017-10-21,D17
C3,완료,CH000010176,P2,상,Low,2017-09-09,D36,2017-10-21,2017-10-21,D17
C3,완료,CH000010177,P2,상,Low,2017-09-09,D36,2017-10-21,2017-10-21,D17
C3,완료,CH000010178,P2,상,Low,2017-09-09,D36,2017-10-21,2017-10-21,D17
C3,완료,CH000010179,P2,상,Low,2017-09-09,D36,2017-10-21,2017-10-21,D17
C3,완료,CH000010180,P2,상,Low,2017-09-09,D36,2017-10-21,2017-10-21,D17
C3,완료,CH000010181,P2,상,Low,2017-09-09,D36,2017-10-21,2017-10-21,D17
C3,완료,CH000010182,P2,상,Low,2017-09-09,D16,2017-10-21,2017-10-21,D17
C3,완료,CH000010183,P2,상,Low,2017-09-09,D16,2017-10-21,2017-10-21,D17
C3,완료,CH000010184,P2,상,Low,2017-09-09,D16,2017-10-21,2017-10-21,D17
C3,완료,CH000010185,P2,상,Low,2017-09-09,D16,2017-10-22,2017-10-23,D17
C3,완료,CH000010186,P2,상,Low,2017-09-09,D16,2017-10-21,2017-10-22,D17
C3,완료,CH000010187,P2,상,Low,2017-09-09,D16,2017-10-21,2017-10-22,D17
C3,완료,CH000010188,P2,상,Low,2017-09-09,D16,2017-10-21,2017-10-22,D17
C3,완료,CH000010189,P2,상,Low,2017-09-09,D16,2017-10-21,2017-10-22,D17
C3,완료,CH000010190,P2,상,Low,2017-09-09,D16,2017-10-23,2017-10-23,D17
C3,완료,CH000010191,P2,상,Low,2017-09-09,D16,2017-10-26,2017-10-23,D17
C3,완료,CH000010192,P2,상,Low,2017-09-09,D16,2017-10-23,2017-10-23,D17
C3,완료,CH000010193,P2,상,Low,2017-09-09,D16,2017-11-09,2017-11-10,D15
C3,완료,CH000010194,P2,상,Low,2017-09-09,D16,2017-10-22,2017-10-26,D17
C3,완료,CH000010195,P2,상,Low,2017-09-09,D16,2017-10-22,2017-10-22,D17
C3,완료,CH000010196,P2,상,Low,2017-09-09,D16,2017-10-23,2017-10-27,D17
C3,완료,CH000010197,P2,상,Low,2017-09-09,D16,2017-10-20,2017-10-21,D17
C3,완료,CH000010198,P2,상,Low,2017-09-09,D16,2017-10-21,2017-10-22,D17
C3,완료,CH000010199,P2,상,Low,2017-09-09,D16,2018-05-15,2018-05-04,D17
C3,완료,CH000010200,P2,상,Low,2017-09-09,D16,2017-12-31,2018-01-04,D17
C3,완료,CH000010201,P2,상,Low,2017-09-09,D36,2017-10-30,2017-10-27,D17
C3,완료,CH000010202,P2,상,Low,2017-09-09,D36,2017-10-23,2017-10-23,D17
C3,완료,CH000010203,P2,상,Low,2017-09-09,D36,2017-10-23,2017-10-23,D17
C3,완료,CH000010204,P2,상,Low,2017-09-09,D36,2017-10-26,2017-10-26,D17
C3,완료,CH000010205,P2,상,Low,2017-09-09,D36,2017-10-26,2017-10-27,D17
C3,완료,CH000010206,P2,상,Low,2017-09-09,D16,2017-10-21,2017-10-22,D17
C3,완료,CH000010207,P2,상,Low,2017-09-09,D16,2018-05-15,2018-05-04,D17
C3,완료,CH000010208,P2,상,Low,2017-09-09,D16,2017-12-31,2018-01-04,D17
C3,완료,CH000010209,P2,상,Low,2017-09-09,D16,2018-09-07,2018-09-07,D17
C3,완료,CH000010210,P2,상,Low,2017-09-09,D16,2017-10-21,2017-10-22,D17
C3,완료,CH000010211,P2,상,Low,2017-09-09,D16,2017-10-23,2017-10-24,D17
C3,완료,CH000010212,P2,상,Low,2017-09-09,D16,2017-10-21,2017-10-22,D17
C3,완료,CH000010213,P2,상,Low,2017-09-09,D16,2018-05-15,2018-05-04,D17
C3,완료,CH000010214,P2,상,Low,2017-09-09,D16,2017-12-31,2018-01-04,D17
C3,완료,CH000010215,P2,상,Low,2017-09-09,D16,2018-09-08,2018-09-09,D17
C3,완료,CH000010216,P2,상,Low,2017-09-09,D16,2017-10-20,2017-10-20,D17
C3,완료,CH000010217,P2,상,Low,2017-09-09,D16,2017-10-20,2017-10-20,D17
C3,완료,CH000010218,P2,상,Low,2017-09-09,D16,2017-10-20,2017-10-20,D17
C3,완료,CH000010219,P2,상,Low,2017-09-09,D16,2017-10-20,2017-10-20,D17
C3,완료,CH000010220,P2,상,Low,2017-09-09,D16,2017-10-20,2017-10-20,D17
C3,완료,CH000010221,P2,상,Low,2017-09-09,D16,2017-10-20,2017-10-20,D17
C3,완료,CH000010222,P2,상,Low,2017-09-09,D16,2017-10-20,2017-10-20,D17
C3,완료,CH000010223,P2,상,Low,2017-09-09,D16,2017-10-20,2017-10-20,D17
C3,완료,CH000010224,P2,상,Low,2017-09-09,D16,2017-10-20,2017-10-20,D17
C3,완료,CH000010225,P2,상,Low,2017-09-09,D16,2017-10-20,2017-10-20,D17
C3,완료,CH000010226,P2,상,Low,2017-09-09,D16,2017-10-20,2017-10-20,D17
C3,완료,CH000010227,P2,상,Low,2017-09-09,D16,2017-10-20,2017-10-20,D17
