No,프로젝트번호,출도부서,과제번호,도면명,출도일자,출도번호,근원부서,원인코드,코드명
1366,P3,D67,DPT4617,DNAME1787,2020-02-08,DPT461720200208,D67,R1,RNAME20
1367,P3,D67,DPT4617,DNAME1787,2020-02-08,DPT461720200208,D67,R1,RNAME20
1368,P3,D67,DPT4617,DNAME1787,2020-02-08,DPT461720200208,D67,R1,RNAME20
1369,P3,D62,DPT4720,DNAME1847,2020-02-09,DPT472020200209,D73,R3,RNAME4
1370,P3,D62,DPT4720,DNAME1847,2020-02-09,DPT472020200209,D73,R3,RNAME4
1371,P3,D62,DPT4720,DNAME1847,2020-02-09,DPT472020200209,D73,R3,RNAME4
1372,P3,D62,DPT4720,DNAME1847,2020-02-09,DPT472020200209,D73,R3,RNAME4
1373,P3,D62,DPT4720,DNAME1847,2020-02-09,DPT472020200209,D73,R3,RNAME4
1374,P3,D62,DPT4720,DNAME1847,2020-02-09,DPT472020200209,D73,R3,RNAME4
1375,P3,D62,DPT4720,DNAME1847,2020-02-09,DPT472020200209,D73,R3,RNAME4
1376,P3,D62,DPT4720,DNAME1847,2020-02-09,DPT472020200209,D73,R3,RNAME4
1377,P3,D62,DPT4720,DNAME1847,2020-02-09,DPT472020200209,D73,R3,RNAME4
1378,P3,D62,DPT4720,DNAME1847,2020-02-09,DPT472020200209,D73,R3,RNAME4
1379,P3,D62,DPT4720,DNAME1847,2020-02-09,DPT472020200209,D73,R3,RNAME4
1380,P3,D62,DPT4720,DNAME1847,2020-02-09,DPT472020200209,D73,R3,RNAME4
1381,P3,D73,DPT4683,DNAME1476,2020-02-09,DPT468320200209,D73,R5,RNAME8
1382,P3,D73,DPT4683,DNAME1476,2020-02-09,DPT468320200209,D73,R5,RNAME8
1383,P3,D73,DPT4683,DNAME1476,2020-02-09,DPT468320200209,D73,R5,RNAME8
1384,P3,D73,DPT4661,DNAME1436,2020-02-09,DPT466120200209,D73,R3,RNAME4
1385,P3,D73,DPT4661,DNAME1436,2020-02-09,DPT466120200209,D73,R3,RNAME4
1386,P3,D73,DPT4661,DNAME1436,2020-02-09,DPT466120200209,D73,R3,RNAME4
1387,P3,D128,DPT4218,DNAME1616,2020-02-09,DPT421820200209,D128,R16,RNAME5
1388,P3,D128,DPT4218,DNAME1618,2020-02-09,DPT421820200209,D128,R16,RNAME5
1389,P3,D67,DPT4375,DNAME1477,2020-02-10,DPT437520200210,D62,R2,RNAME9
1390,P3,D67,DPT4375,DNAME1477,2020-02-10,DPT437520200210,D62,R2,RNAME9
1391,P3,D67,DPT4375,DNAME1477,2020-02-10,DPT437520200210,D62,R2,RNAME9
1392,P3,D67,DPT4375,DNAME1477,2020-02-10,DPT437520200210,D62,R2,RNAME9
1393,P3,D67,DPT4375,DNAME1477,2020-02-10,DPT437520200210,D62,R2,RNAME9
1394,P3,D62,DPT4723,DNAME1840,2020-02-10,DPT472320200210,D84,R3,RNAME4
1395,P3,D62,DPT4723,DNAME1840,2020-02-10,DPT472320200210,D84,R3,RNAME4
1396,P3,D62,DPT4723,DNAME1840,2020-02-10,DPT472320200210,D84,R3,RNAME4
1397,P3,D62,DPT4723,DNAME1840,2020-02-10,DPT472320200210,D84,R3,RNAME4
1398,P3,D62,DPT4723,DNAME1840,2020-02-10,DPT472320200210,D84,R3,RNAME4
1399,P3,D62,DPT4723,DNAME1840,2020-02-10,DPT472320200210,D84,R3,RNAME4
1400,P3,D62,DPT4723,DNAME1840,2020-02-10,DPT472320200210,D84,R3,RNAME4
1401,P3,D62,DPT4723,DNAME1840,2020-02-10,DPT472320200210,D84,R3,RNAME4
1402,P3,D62,DPT4723,DNAME1840,2020-02-10,DPT472320200210,D84,R3,RNAME4
1403,P3,D62,DPT4723,DNAME1840,2020-02-10,DPT472320200210,D84,R3,RNAME4
1404,P3,D67,DPT4380,DNAME1487,2020-02-11,DPT438020200211,D67,R3,RNAME4
1405,P3,D67,DPT4380,DNAME1487,2020-02-11,DPT438020200211,D67,R3,RNAME4
1406,P3,D67,DPT4380,DNAME1487,2020-02-11,DPT438020200211,D67,R3,RNAME4
1407,P3,D67,DPT4380,DNAME1487,2020-02-11,DPT438020200211,D67,R3,RNAME4
1408,P3,D67,DPT4380,DNAME1487,2020-02-11,DPT438020200211,D67,R3,RNAME4
1409,P3,D67,DPT4380,DNAME1487,2020-02-11,DPT438020200211,D67,R3,RNAME4
1410,P3,D67,DPT4380,DNAME1487,2020-02-11,DPT438020200211,D67,R3,RNAME4
1411,P3,D67,DPT4380,DNAME1487,2020-02-11,DPT438020200211,D67,R3,RNAME4
1412,P3,D67,DPT4380,DNAME1487,2020-02-11,DPT438020200211,D67,R3,RNAME4
1413,P3,D67,DPT4380,DNAME1487,2020-02-11,DPT438020200211,D67,R3,RNAME4
1414,P3,D67,DPT4380,DNAME1487,2020-02-11,DPT438020200211,D67,R3,RNAME4
1415,P3,D67,DPT4422,DNAME1563,2020-02-14,DPT442220200214,D67,R1,RNAME20
1416,P3,D67,DPT4422,DNAME1563,2020-02-14,DPT442220200214,D67,R1,RNAME20
1417,P3,D67,DPT4422,DNAME1563,2020-02-14,DPT442220200214,D67,R1,RNAME20
1418,P3,D67,DPT4422,DNAME1563,2020-02-14,DPT442220200214,D67,R1,RNAME20
1419,P3,D67,DPT4422,DNAME1563,2020-02-14,DPT442220200214,D67,R1,RNAME20
1420,P3,D67,DPT4422,DNAME1563,2020-02-14,DPT442220200214,D67,R1,RNAME20
1421,P3,D62,DPT4720,DNAME1847,2020-02-14,DPT472020200214,D93,R1,RNAME20
1422,P3,D62,DPT4720,DNAME1847,2020-02-14,DPT472020200214,D93,R1,RNAME20
1423,P3,D62,DPT4720,DNAME1847,2020-02-14,DPT472020200214,D93,R1,RNAME20
1424,P3,D62,DPT4720,DNAME1847,2020-02-14,DPT472020200214,D93,R1,RNAME20
1425,P3,D62,DPT4720,DNAME1847,2020-02-14,DPT472020200214,D93,R1,RNAME20
1426,P3,D62,DPT4720,DNAME1847,2020-02-14,DPT472020200214,D93,R1,RNAME20
1427,P3,D62,DPT4720,DNAME1847,2020-02-14,DPT472020200214,D93,R1,RNAME20
1428,P3,D62,DPT4720,DNAME1847,2020-02-14,DPT472020200214,D93,R1,RNAME20
1429,P3,D62,DPT4720,DNAME1847,2020-02-14,DPT472020200214,D93,R1,RNAME20
1430,P3,D62,DPT4720,DNAME1847,2020-02-14,DPT472020200214,D93,R1,RNAME20
1431,P3,D62,DPT4720,DNAME1847,2020-02-14,DPT472020200214,D93,R1,RNAME20
1432,P3,D62,DPT4720,DNAME1847,2020-02-14,DPT472020200214,D93,R1,RNAME20
1433,P3,D62,DPT4720,DNAME1847,2020-02-14,DPT472020200214,D84,R5,RNAME8
1434,P3,D62,DPT4720,DNAME1847,2020-02-14,DPT472020200214,D84,R5,RNAME8
1435,P3,D62,DPT4720,DNAME1847,2020-02-14,DPT472020200214,D84,R5,RNAME8
1436,P3,D62,DPT4720,DNAME1847,2020-02-14,DPT472020200214,D84,R5,RNAME8
1437,P3,D62,DPT4720,DNAME1847,2020-02-14,DPT472020200214,D84,R5,RNAME8
1438,P3,D62,DPT4720,DNAME1847,2020-02-14,DPT472020200214,D84,R5,RNAME8
1439,P3,D62,DPT4720,DNAME1847,2020-02-14,DPT472020200214,D84,R5,RNAME8
1440,P3,D62,DPT4720,DNAME1847,2020-02-14,DPT472020200214,D84,R5,RNAME8
1441,P3,D62,DPT4720,DNAME1847,2020-02-14,DPT472020200214,D84,R5,RNAME8
1442,P3,D62,DPT4720,DNAME1847,2020-02-14,DPT472020200214,D84,R5,RNAME8
1443,P3,D62,DPT4720,DNAME1847,2020-02-14,DPT472020200214,D84,R5,RNAME8
1444,P3,D62,DPT4720,DNAME1847,2020-02-14,DPT472020200214,D84,R5,RNAME8
1445,P3,D128,DPT4209,DNAME1771,2020-02-14,DPT420920200214,D128,R3,RNAME4
1446,P3,D128,DPT4209,DNAME1771,2020-02-14,DPT420920200214,D128,R3,RNAME4
1447,P3,D128,DPT4209,DNAME1772,2020-02-14,DPT420920200214,D128,R3,RNAME4
1448,P3,D128,DPT4209,DNAME1772,2020-02-14,DPT420920200214,D128,R3,RNAME4
1449,P3,D67,DPT4297,DNAME1413,2020-02-14,DPT429720200214,D67,R5,RNAME8
1450,P3,D67,DPT4297,DNAME1413,2020-02-14,DPT429720200214,D67,R5,RNAME8
1451,P3,D67,DPT4297,DNAME1413,2020-02-14,DPT429720200214,D67,R5,RNAME8
1452,P3,D67,DPT4297,DNAME1413,2020-02-14,DPT429720200214,D67,R5,RNAME8
1453,P3,D67,DPT4297,DNAME1413,2020-02-14,DPT429720200214,D67,R5,RNAME8
1454,P3,D67,DPT4297,DNAME1413,2020-02-14,DPT429720200214,D67,R5,RNAME8
1455,P3,D67,DPT4297,DNAME1413,2020-02-14,DPT429720200214,D67,R5,RNAME8
1456,P3,D67,DPT4297,DNAME1413,2020-02-14,DPT429720200214,D67,R5,RNAME8
1457,P3,D67,DPT4297,DNAME1413,2020-02-14,DPT429720200214,D67,R5,RNAME8
1458,P3,D62,DPT4723,DNAME1840,2020-02-15,DPT472320200215,D128,R3,RNAME4
1459,P3,D62,DPT4723,DNAME1840,2020-02-15,DPT472320200215,D128,R3,RNAME4
1460,P3,D62,DPT4723,DNAME1840,2020-02-15,DPT472320200215,D128,R3,RNAME4
1461,P3,D62,DPT4723,DNAME1840,2020-02-15,DPT472320200215,D128,R3,RNAME4
1462,P3,D62,DPT4723,DNAME1840,2020-02-15,DPT472320200215,D128,R3,RNAME4
1463,P3,D62,DPT4723,DNAME1840,2020-02-15,DPT472320200215,D128,R3,RNAME4
1464,P3,D62,DPT4723,DNAME1840,2020-02-15,DPT472320200215,D128,R3,RNAME4
1465,P3,D62,DPT4723,DNAME1840,2020-02-15,DPT472320200215,D128,R3,RNAME4
1466,P3,D62,DPT4723,DNAME1840,2020-02-15,DPT472320200215,D128,R3,RNAME4
1467,P3,D62,DPT4723,DNAME1840,2020-02-15,DPT472320200215,D128,R3,RNAME4
1468,P3,D73,DPT4363,DNAME1458,2020-02-16,DPT436320200216,D73,R3,RNAME4
1469,P3,D73,DPT4363,DNAME1458,2020-02-16,DPT436320200216,D73,R3,RNAME4
1470,P3,D114,DPT4398,DNAME1511,2020-02-16,DPT439820200216,D114,R4,RNAME17
1471,P3,D84,DPT4712,DNAME1437,2020-02-16,DPT471220200216,D84,R3,RNAME4
1472,P3,D84,DPT4712,DNAME1437,2020-02-16,DPT471220200216,D84,R3,RNAME4
1473,P3,D67,DPT4608,DNAME1759,2020-02-16,DPT460820200216,D84,R3,RNAME4
1474,P3,D67,DPT4608,DNAME1759,2020-02-16,DPT460820200216,D84,R3,RNAME4
1475,P3,D67,DPT4608,DNAME1759,2020-02-16,DPT460820200216,D84,R3,RNAME4
1476,P3,D67,DPT4608,DNAME1759,2020-02-16,DPT460820200216,D84,R3,RNAME4
1477,P3,D67,DPT4608,DNAME1759,2020-02-16,DPT460820200216,D84,R3,RNAME4
1478,P3,D67,DPT4608,DNAME1759,2020-02-16,DPT460820200216,D84,R3,RNAME4
1479,P3,D67,DPT4608,DNAME1759,2020-02-16,DPT460820200216,D84,R3,RNAME4
1480,P3,D67,DPT4608,DNAME1759,2020-02-16,DPT460820200216,D84,R3,RNAME4
1481,P3,D67,DPT4608,DNAME1759,2020-02-16,DPT460820200216,D84,R3,RNAME4
1482,P3,D67,DPT4608,DNAME1759,2020-02-16,DPT460820200216,D84,R3,RNAME4
1483,P3,D113,DPT4731,DNAME1864,2020-02-16,DPT473120200216,D113,R4,RNAME17
1484,P3,D113,DPT4731,DNAME1864,2020-02-16,DPT473120200216,D113,R4,RNAME17
1485,P3,D67,DPT4565,DNAME1711,2020-02-17,DPT456520200217,D67,R5,RNAME8
1486,P3,D67,DPT4565,DNAME1711,2020-02-17,DPT456520200217,D67,R5,RNAME8
1487,P3,D67,DPT4565,DNAME1711,2020-02-17,DPT456520200217,D67,R5,RNAME8
1488,P3,D67,DPT4565,DNAME1711,2020-02-17,DPT456520200217,D67,R5,RNAME8
1489,P3,D67,DPT4565,DNAME1711,2020-02-17,DPT456520200217,D67,R5,RNAME8
1490,P3,D67,DPT4565,DNAME1711,2020-02-17,DPT456520200217,D67,R5,RNAME8
1491,P3,D67,DPT4565,DNAME1711,2020-02-17,DPT456520200217,D67,R5,RNAME8
1492,P3,D67,DPT4565,DNAME1711,2020-02-17,DPT456520200217,D67,R5,RNAME8
1493,P3,D67,DPT4565,DNAME1711,2020-02-17,DPT456520200217,D67,R5,RNAME8
1494,P3,D62,DPT4719,DNAME1826,2020-02-17,DPT471920200217,D128,R16,RNAME5
1495,P3,D62,DPT4719,DNAME1826,2020-02-17,DPT471920200217,D128,R16,RNAME5
1496,P3,D62,DPT4719,DNAME1826,2020-02-17,DPT471920200217,D128,R16,RNAME5
1497,P3,D62,DPT4719,DNAME1826,2020-02-17,DPT471920200217,D128,R16,RNAME5
1498,P3,D62,DPT4719,DNAME1826,2020-02-17,DPT471920200217,D128,R16,RNAME5
1499,P3,D62,DPT4719,DNAME1826,2020-02-17,DPT471920200217,D128,R16,RNAME5
1500,P3,D62,DPT4719,DNAME1826,2020-02-17,DPT471920200217,D128,R16,RNAME5
1501,P3,D62,DPT4719,DNAME1826,2020-02-17,DPT471920200217,D128,R16,RNAME5
1502,P3,D62,DPT4719,DNAME1826,2020-02-17,DPT471920200217,D128,R16,RNAME5
1503,P3,D62,DPT4719,DNAME1826,2020-02-17,DPT471920200217,D128,R16,RNAME5
1504,P3,D62,DPT4719,DNAME1826,2020-02-17,DPT471920200217,D128,R16,RNAME5
1505,P3,D62,DPT4719,DNAME1826,2020-02-17,DPT471920200217,D128,R16,RNAME5
1506,P3,D62,DPT4719,DNAME1826,2020-02-17,DPT471920200217,D128,R16,RNAME5
1507,P3,D128,DPT4227,DNAME1853,2020-02-17,DPT422720200217,D128,R1,RNAME20
1508,P3,D67,DPT4627,DNAME1812,2020-02-17,DPT462720200217,D292,R4,RNAME17
1509,P3,D67,DPT4627,DNAME1812,2020-02-17,DPT462720200217,D292,R4,RNAME17
1510,P3,D67,DPT4627,DNAME1812,2020-02-17,DPT462720200217,D292,R4,RNAME17
1511,P3,D67,DPT4627,DNAME1812,2020-02-17,DPT462720200217,D292,R4,RNAME17
1512,P3,D67,DPT4627,DNAME1812,2020-02-17,DPT462720200217,D292,R4,RNAME17
1513,P3,D67,DPT4627,DNAME1812,2020-02-17,DPT462720200217,D292,R4,RNAME17
1514,P3,D67,DPT4627,DNAME1812,2020-02-17,DPT462720200217,D292,R4,RNAME17
1515,P3,D67,DPT4627,DNAME1812,2020-02-17,DPT462720200217,D292,R4,RNAME17
1516,P3,D145,DPT4405,DNAME1529,2020-02-17,DPT440520200217,D115,R13,RNAME7
1517,P3,D145,DPT4405,DNAME1529,2020-02-17,DPT440520200217,D115,R13,RNAME7
1518,P3,D145,DPT4409,DNAME1532,2020-02-17,DPT440920200217,D115,R13,RNAME7
1519,P3,D145,DPT4409,DNAME1532,2020-02-17,DPT440920200217,D115,R13,RNAME7
1520,P3,D145,DPT4417,DNAME1550,2020-02-17,DPT441720200217,D115,R13,RNAME7
1521,P3,D145,DPT4417,DNAME1550,2020-02-17,DPT441720200217,D115,R13,RNAME7
1522,P3,D145,DPT4421,DNAME1562,2020-02-17,DPT442120200217,D115,R13,RNAME7
1523,P3,D145,DPT4421,DNAME1562,2020-02-17,DPT442120200217,D115,R13,RNAME7
1524,P3,D128,DPT4213,DNAME1569,2020-02-18,DPT421320200218,D84,R3,RNAME4
1525,P3,D128,DPT4213,DNAME1571,2020-02-18,DPT421320200218,D84,R3,RNAME4
1526,P3,D128,DPT4213,DNAME1573,2020-02-18,DPT421320200218,D84,R3,RNAME4
1527,P3,D128,DPT4213,DNAME1572,2020-02-18,DPT421320200218,D84,R3,RNAME4
1528,P3,D62,DPT4720,DNAME1847,2020-02-18,DPT472020200218,D128,R3,RNAME4
1529,P3,D62,DPT4720,DNAME1847,2020-02-18,DPT472020200218,D128,R3,RNAME4
1530,P3,D62,DPT4720,DNAME1847,2020-02-18,DPT472020200218,D128,R3,RNAME4
1531,P3,D62,DPT4720,DNAME1847,2020-02-18,DPT472020200218,D128,R3,RNAME4
1532,P3,D62,DPT4720,DNAME1847,2020-02-18,DPT472020200218,D128,R3,RNAME4
1533,P3,D62,DPT4720,DNAME1847,2020-02-18,DPT472020200218,D128,R3,RNAME4
1534,P3,D62,DPT4720,DNAME1847,2020-02-18,DPT472020200218,D128,R3,RNAME4
1535,P3,D62,DPT4720,DNAME1847,2020-02-18,DPT472020200218,D128,R3,RNAME4
1536,P3,D62,DPT4720,DNAME1847,2020-02-18,DPT472020200218,D128,R3,RNAME4
1537,P3,D62,DPT4720,DNAME1847,2020-02-18,DPT472020200218,D128,R3,RNAME4
1538,P3,D62,DPT4720,DNAME1847,2020-02-18,DPT472020200218,D128,R3,RNAME4
1539,P3,D62,DPT4720,DNAME1847,2020-02-18,DPT472020200218,D128,R3,RNAME4
1540,P3,D62,DPT4720,DNAME1847,2020-02-18,DPT472020200218,D128,R3,RNAME4
1541,P3,D67,DPT4619,DNAME1788,2020-02-18,DPT461920200218,D62,R3,RNAME4
1542,P3,D67,DPT4619,DNAME1788,2020-02-18,DPT461920200218,D62,R3,RNAME4
1543,P3,D67,DPT4619,DNAME1788,2020-02-18,DPT461920200218,D62,R3,RNAME4
1544,P3,D67,DPT4619,DNAME1788,2020-02-18,DPT461920200218,D62,R3,RNAME4
1545,P3,D67,DPT4619,DNAME1788,2020-02-18,DPT461920200218,D62,R3,RNAME4
1546,P3,D67,DPT4619,DNAME1788,2020-02-18,DPT461920200218,D62,R3,RNAME4
1547,P3,D67,DPT4619,DNAME1788,2020-02-18,DPT461920200218,D62,R3,RNAME4
1548,P3,D67,DPT4619,DNAME1788,2020-02-18,DPT461920200218,D62,R3,RNAME4
1549,P3,D67,DPT4619,DNAME1788,2020-02-18,DPT461920200218,D62,R3,RNAME4
1550,P3,D67,DPT4422,DNAME1563,2020-02-18,DPT442220200218,D128,R1,RNAME20
1551,P3,D67,DPT4422,DNAME1563,2020-02-18,DPT442220200218,D128,R1,RNAME20
1552,P3,D67,DPT4422,DNAME1563,2020-02-18,DPT442220200218,D128,R1,RNAME20
1553,P3,D67,DPT4422,DNAME1563,2020-02-18,DPT442220200218,D128,R1,RNAME20
1554,P3,D67,DPT4422,DNAME1563,2020-02-18,DPT442220200218,D128,R1,RNAME20
1555,P3,D67,DPT4422,DNAME1563,2020-02-18,DPT442220200218,D128,R1,RNAME20
1556,P3,D67,DPT4422,DNAME1563,2020-02-18,DPT442220200218,D128,R1,RNAME20
1557,P3,D67,DPT4295,DNAME1412,2020-02-18,DPT429520200218,D62,R5,RNAME8
1558,P3,D67,DPT4295,DNAME1412,2020-02-18,DPT429520200218,D62,R5,RNAME8
1559,P3,D67,DPT4295,DNAME1412,2020-02-18,DPT429520200218,D62,R5,RNAME8
1560,P3,D67,DPT4295,DNAME1412,2020-02-18,DPT429520200218,D62,R5,RNAME8
1561,P3,D67,DPT4295,DNAME1412,2020-02-18,DPT429520200218,D62,R5,RNAME8
1562,P3,D67,DPT4295,DNAME1412,2020-02-18,DPT429520200218,D62,R5,RNAME8
1563,P3,D67,DPT4295,DNAME1412,2020-02-18,DPT429520200218,D62,R5,RNAME8
1564,P3,D67,DPT4295,DNAME1412,2020-02-18,DPT429520200218,D62,R5,RNAME8
1565,P3,D67,DPT4295,DNAME1412,2020-02-18,DPT429520200218,D62,R5,RNAME8
1566,P3,D67,DPT4418,DNAME1551,2020-02-19,DPT441820200219,D128,R1,RNAME20
1567,P3,D67,DPT4418,DNAME1551,2020-02-19,DPT441820200219,D128,R1,RNAME20
1568,P3,D67,DPT4418,DNAME1551,2020-02-19,DPT441820200219,D128,R1,RNAME20
1569,P3,D67,DPT4418,DNAME1551,2020-02-19,DPT441820200219,D128,R1,RNAME20
1570,P3,D67,DPT4418,DNAME1551,2020-02-19,DPT441820200219,D128,R1,RNAME20
1571,P3,D84,DPT4712,DNAME1409,2020-02-19,DPT471220200219,D84,R2,RNAME9
1572,P3,D84,DPT4712,DNAME1409,2020-02-19,DPT471220200219,D84,R2,RNAME9
1573,P3,D84,DPT4712,DNAME1410,2020-02-19,DPT471220200219,D84,R2,RNAME9
1574,P3,D84,DPT4712,DNAME1410,2020-02-19,DPT471220200219,D84,R2,RNAME9
1575,P3,D84,DPT4712,DNAME1411,2020-02-19,DPT471220200219,D84,R2,RNAME9
1576,P3,D84,DPT4712,DNAME1411,2020-02-19,DPT471220200219,D84,R2,RNAME9
1577,P3,D73,DPT4685,DNAME1485,2020-02-21,DPT468520200221,D73,R5,RNAME8
1578,P3,D73,DPT4685,DNAME1485,2020-02-21,DPT468520200221,D73,R5,RNAME8
1579,P3,D73,DPT4685,DNAME1485,2020-02-21,DPT468520200221,D73,R5,RNAME8
1580,P3,D73,DPT4685,DNAME1485,2020-02-21,DPT468520200221,D73,R5,RNAME8
1581,P3,D73,DPT4685,DNAME1485,2020-02-21,DPT468520200221,D73,R5,RNAME8
1582,P3,D73,DPT4685,DNAME1485,2020-02-21,DPT468520200221,D73,R5,RNAME8
1583,P3,D73,DPT4685,DNAME1485,2020-02-21,DPT468520200221,D73,R5,RNAME8
1584,P3,D73,DPT4685,DNAME1485,2020-02-21,DPT468520200221,D73,R5,RNAME8
1585,P3,D73,DPT4685,DNAME1485,2020-02-21,DPT468520200221,D73,R5,RNAME8
1586,P3,D73,DPT4685,DNAME1485,2020-02-21,DPT468520200221,D73,R5,RNAME8
1587,P3,D73,DPT4685,DNAME1485,2020-02-21,DPT468520200221,D73,R5,RNAME8
1588,P3,D73,DPT4685,DNAME1485,2020-02-21,DPT468520200221,D73,R5,RNAME8
1589,P3,D73,DPT4685,DNAME1485,2020-02-21,DPT468520200221,D73,R5,RNAME8
1590,P3,D73,DPT4685,DNAME1484,2020-02-21,DPT468520200221,D73,R5,RNAME8
1591,P3,D73,DPT4685,DNAME1484,2020-02-21,DPT468520200221,D73,R5,RNAME8
1592,P3,D73,DPT4685,DNAME1484,2020-02-21,DPT468520200221,D73,R5,RNAME8
1593,P3,D73,DPT4685,DNAME1484,2020-02-21,DPT468520200221,D73,R5,RNAME8
1594,P3,D73,DPT4685,DNAME1484,2020-02-21,DPT468520200221,D73,R5,RNAME8
1595,P3,D73,DPT4685,DNAME1484,2020-02-21,DPT468520200221,D73,R5,RNAME8
1596,P3,D73,DPT4685,DNAME1484,2020-02-21,DPT468520200221,D73,R5,RNAME8
1597,P3,D73,DPT4685,DNAME1484,2020-02-21,DPT468520200221,D73,R5,RNAME8
1598,P3,D73,DPT4685,DNAME1484,2020-02-21,DPT468520200221,D73,R5,RNAME8
1599,P3,D73,DPT4685,DNAME1484,2020-02-21,DPT468520200221,D73,R5,RNAME8
1600,P3,D73,DPT4685,DNAME1484,2020-02-21,DPT468520200221,D73,R5,RNAME8
1601,P3,D73,DPT4685,DNAME1484,2020-02-21,DPT468520200221,D73,R5,RNAME8
1602,P3,D73,DPT4685,DNAME1484,2020-02-21,DPT468520200221,D73,R5,RNAME8
1603,P3,D67,DPT4429,DNAME1577,2020-02-21,DPT442920200221,D62,R4,RNAME17
1604,P3,D67,DPT4429,DNAME1577,2020-02-21,DPT442920200221,D62,R4,RNAME17
1605,P3,D67,DPT4429,DNAME1577,2020-02-21,DPT442920200221,D62,R4,RNAME17
1606,P3,D67,DPT4429,DNAME1577,2020-02-21,DPT442920200221,D62,R4,RNAME17
1607,P3,D67,DPT4429,DNAME1577,2020-02-21,DPT442920200221,D62,R4,RNAME17
1608,P3,D67,DPT4429,DNAME1577,2020-02-21,DPT442920200221,D62,R4,RNAME17
1609,P3,D67,DPT4429,DNAME1577,2020-02-21,DPT442920200221,D62,R4,RNAME17
1610,P3,D67,DPT4429,DNAME1577,2020-02-21,DPT442920200221,D62,R4,RNAME17
1611,P3,D67,DPT4429,DNAME1577,2020-02-21,DPT442920200221,D62,R4,RNAME17
1612,P3,D62,DPT4720,DNAME1847,2020-02-21,DPT472020200221,D84,R2,RNAME9
1613,P3,D62,DPT4720,DNAME1847,2020-02-21,DPT472020200221,D84,R2,RNAME9
1614,P3,D62,DPT4720,DNAME1847,2020-02-21,DPT472020200221,D84,R2,RNAME9
1615,P3,D62,DPT4720,DNAME1847,2020-02-21,DPT472020200221,D84,R2,RNAME9
1616,P3,D62,DPT4720,DNAME1847,2020-02-21,DPT472020200221,D84,R2,RNAME9
1617,P3,D62,DPT4720,DNAME1847,2020-02-21,DPT472020200221,D84,R2,RNAME9
1618,P3,D62,DPT4720,DNAME1847,2020-02-21,DPT472020200221,D84,R2,RNAME9
1619,P3,D62,DPT4720,DNAME1847,2020-02-21,DPT472020200221,D84,R2,RNAME9
1620,P3,D62,DPT4720,DNAME1847,2020-02-21,DPT472020200221,D84,R2,RNAME9
1621,P3,D62,DPT4720,DNAME1847,2020-02-21,DPT472020200221,D84,R2,RNAME9
1622,P3,D62,DPT4720,DNAME1847,2020-02-21,DPT472020200221,D84,R2,RNAME9
1623,P3,D62,DPT4720,DNAME1847,2020-02-21,DPT472020200221,D84,R2,RNAME9
1624,P3,D67,DPT4617,DNAME1787,2020-02-21,DPT461720200221,D67,R2,RNAME9
1625,P3,D67,DPT4617,DNAME1787,2020-02-21,DPT461720200221,D67,R2,RNAME9
1626,P3,D67,DPT4617,DNAME1787,2020-02-21,DPT461720200221,D67,R2,RNAME9
1627,P3,D67,DPT4617,DNAME1787,2020-02-21,DPT461720200221,D67,R2,RNAME9
1628,P3,D67,DPT4617,DNAME1787,2020-02-21,DPT461720200221,D67,R2,RNAME9
1629,P3,D67,DPT4617,DNAME1787,2020-02-21,DPT461720200221,D67,R2,RNAME9
1630,P3,D67,DPT4617,DNAME1787,2020-02-21,DPT461720200221,D67,R2,RNAME9
1631,P3,D67,DPT4617,DNAME1787,2020-02-21,DPT461720200221,D67,R2,RNAME9
1632,P3,D128,DPT4213,DNAME1552,2020-02-21,DPT421320200221,D128,R3,RNAME4
1633,P3,D128,DPT4213,DNAME1553,2020-02-21,DPT421320200221,D128,R3,RNAME4
1634,P3,D128,DPT4213,DNAME1554,2020-02-21,DPT421320200221,D128,R3,RNAME4
1635,P3,D128,DPT4213,DNAME1555,2020-02-21,DPT421320200221,D128,R3,RNAME4
1636,P3,D128,DPT4213,DNAME1569,2020-02-21,DPT421320200221,D128,R3,RNAME4
1637,P3,D128,DPT4213,DNAME1571,2020-02-21,DPT421320200221,D128,R3,RNAME4
1638,P3,D128,DPT4213,DNAME1573,2020-02-21,DPT421320200221,D128,R3,RNAME4
1639,P3,D128,DPT4213,DNAME1572,2020-02-21,DPT421320200221,D128,R3,RNAME4
1640,P3,D128,DPT4213,DNAME1556,2020-02-21,DPT421320200221,D128,R3,RNAME4
1641,P3,D128,DPT4213,DNAME1557,2020-02-21,DPT421320200221,D128,R3,RNAME4
1642,P3,D128,DPT4213,DNAME1565,2020-02-21,DPT421320200221,D128,R3,RNAME4
1643,P3,D128,DPT4213,DNAME1567,2020-02-21,DPT421320200221,D128,R3,RNAME4
1644,P3,D67,DPT4410,DNAME1533,2020-02-21,DPT441020200221,D128,R1,RNAME20
1645,P3,D67,DPT4410,DNAME1533,2020-02-21,DPT441020200221,D128,R1,RNAME20
1646,P3,D67,DPT4410,DNAME1533,2020-02-21,DPT441020200221,D128,R1,RNAME20
1647,P3,D67,DPT4410,DNAME1533,2020-02-21,DPT441020200221,D128,R1,RNAME20
1648,P3,D67,DPT4410,DNAME1533,2020-02-21,DPT441020200221,D128,R1,RNAME20
1649,P3,D67,DPT4410,DNAME1533,2020-02-21,DPT441020200221,D128,R1,RNAME20
