No,프로젝트번호,출도부서,과제번호,도면명,출도일자,출도번호,근원부서,원인코드,코드명
1118,P1,D88,DPT3924,DNAME239,2025-06-10,DPT392420250610,,R1,RNAME20
1119,P1,D88,DPT3853,DNAME8,2025-06-11,DPT385320250611,,R1,RNAME20
1120,P1,D88,DPT3934,DNAME239,2025-06-11,DPT393420250611,,R1,RNAME20
1121,P1,D128,DPT3609,DNAME482,2025-06-14,DPT360920250614,D348,R16,RNAME5
1122,P1,D128,DPT3610,DNAME482,2025-06-14,DPT361020250614,D348,R16,RNAME5
1123,P1,D128,DPT3613,DNAME483,2025-06-14,DPT361320250614,D348,R16,RNAME5
1124,P1,D128,DPT3614,DNAME483,2025-06-14,DPT361420250614,D348,R16,RNAME5
1125,P1,D88,DPT3921,DNAME239,2025-06-15,DPT392120250615,,R1,RNAME20
1126,P1,D336,DPT4420,DNAME307,2025-06-17,DPT442020250617,,R17,RNAME14
1127,P1,D336,DPT4420,DNAME307,2025-06-17,DPT442020250617,,R17,RNAME14
1128,P1,D33,DPT3126,DNAME38,2025-06-17,DPT312620250617,D348,R16,RNAME5
1129,P1,D33,DPT3127,DNAME38,2025-06-17,DPT312720250617,D348,R16,RNAME5
1130,P1,D230,DPT3181,DNAME93,2025-06-21,DPT318120250621,D344,R2,RNAME9
1131,P1,D230,DPT3182,DNAME93,2025-06-21,DPT318220250621,D344,R2,RNAME9
1132,P1,D230,DPT3248,DNAME137,2025-06-21,DPT324820250621,D344,R2,RNAME9
1133,P1,D230,DPT3249,DNAME137,2025-06-21,DPT324920250621,D344,R2,RNAME9
1134,P1,D230,DPT3250,DNAME137,2025-06-21,DPT325020250621,D344,R2,RNAME9
1135,P1,D230,DPT3251,DNAME137,2025-06-21,DPT325120250621,D344,R2,RNAME9
1136,P1,D230,DPT3252,DNAME137,2025-06-21,DPT325220250621,D344,R2,RNAME9
1137,P1,D230,DPT3253,DNAME137,2025-06-21,DPT325320250621,D344,R2,RNAME9
1138,P1,D230,DPT3254,DNAME137,2025-06-21,DPT325420250621,D344,R2,RNAME9
1139,P1,D230,DPT3255,DNAME137,2025-06-21,DPT325520250621,D344,R2,RNAME9
1140,P1,D230,DPT3265,DNAME137,2025-06-21,DPT326520250621,D344,R2,RNAME9
1141,P1,D230,DPT3266,DNAME137,2025-06-21,DPT326620250621,D344,R2,RNAME9
1142,P1,D230,DPT3267,DNAME137,2025-06-21,DPT326720250621,D344,R2,RNAME9
1143,P1,D230,DPT3268,DNAME137,2025-06-21,DPT326820250621,D344,R2,RNAME9
1144,P1,D22,DPT3358,DNAME340,2025-06-21,DPT335820250621,D348,R16,RNAME5
1145,P1,D88,DPT4060,DNAME304,2025-06-22,DPT406020250622,,R1,RNAME20
1146,P1,D32,DPT2863,DNAME338,2025-06-24,DPT286320250624,,R12,RNAME13
1147,P1,D32,DPT2864,DNAME338,2025-06-24,DPT286420250624,,R12,RNAME13
1148,P1,D32,DPT2865,DNAME338,2025-06-24,DPT286520250624,,R12,RNAME13
1149,P1,D32,DPT2850,DNAME320,2025-06-24,DPT285020250624,,R12,RNAME13
1150,P1,D32,DPT2851,DNAME320,2025-06-24,DPT285120250624,,R12,RNAME13
1151,P1,D32,DPT2852,DNAME320,2025-06-24,DPT285220250624,,R12,RNAME13
1152,P1,D32,DPT2853,DNAME320,2025-06-24,DPT285320250624,,R12,RNAME13
1153,P1,D32,DPT2854,DNAME320,2025-06-24,DPT285420250624,,R12,RNAME13
1154,P1,D32,DPT2855,DNAME320,2025-06-24,DPT285520250624,,R12,RNAME13
1155,P1,D32,DPT2856,DNAME320,2025-06-24,DPT285620250624,,R12,RNAME13
1156,P1,D32,DPT2857,DNAME320,2025-06-24,DPT285720250624,,R12,RNAME13
1157,P1,D344,DPT29,DNAME13,2025-06-24,DPT2920250624,,R4,RNAME17
1158,P1,D344,DPT30,DNAME13,2025-06-24,DPT3020250624,,R4,RNAME17
1159,P1,D88,DPT4071,DNAME317,2025-06-24,DPT407120250624,,R1,RNAME20
1160,P1,D88,DPT4072,DNAME317,2025-06-24,DPT407220250624,,R1,RNAME20
1161,P1,D88,DPT3977,DNAME273,2025-06-24,DPT397720250624,,R14,RNAME10
1162,P1,D88,DPT3867,DNAME197,2025-06-24,DPT386720250624,,R1,RNAME20
1163,P1,D88,DPT4071,DNAME317,2025-06-24,DPT407120250624,,R1,RNAME20
1164,P1,D88,DPT4072,DNAME317,2025-06-24,DPT407220250624,,R1,RNAME20
1165,P1,D88,DPT3914,DNAME240,2025-06-25,DPT391420250625,,R1,RNAME20
1166,P1,D32,DPT1939,DNAME390,2025-06-25,DPT193920250625,D344,R14,RNAME10
1167,P1,D32,DPT1958,DNAME394,2025-06-25,DPT195820250625,D344,R14,RNAME10
1168,P1,D88,DPT3945,DNAME232,2025-06-25,DPT394520250625,,R14,RNAME10
1169,P1,D88,DPT3994,DNAME258,2025-06-25,DPT399420250625,,R1,RNAME20
1170,P1,D88,DPT3995,DNAME258,2025-06-25,DPT399520250625,,R1,RNAME20
1171,P1,D88,DPT3996,DNAME258,2025-06-25,DPT399620250625,,R1,RNAME20
1172,P1,D28,DPT3090,DNAME21,2025-06-29,DPT309020250629,,R17,RNAME14
1173,P1,D28,DPT3091,DNAME21,2025-06-29,DPT309120250629,,R17,RNAME14
1174,P1,D128,DPT3609,DNAME482,2025-06-30,DPT360920250630,D348,R16,RNAME5
1175,P1,D128,DPT3610,DNAME482,2025-06-30,DPT361020250630,D348,R16,RNAME5
1176,P1,D128,DPT3613,DNAME483,2025-06-30,DPT361320250630,D348,R16,RNAME5
1177,P1,D128,DPT3614,DNAME483,2025-06-30,DPT361420250630,D348,R16,RNAME5
1178,P1,D88,DPT3858,DNAME14,2025-06-30,DPT385820250630,,R14,RNAME10
1179,P1,D88,DPT3858,DNAME14,2025-07-02,DPT385820250702,,R2,RNAME9
1180,P1,D32,DPT2897,DNAME389,2025-07-05,DPT289720250705,D344,R14,RNAME10
1181,P1,D32,DPT2898,DNAME389,2025-07-05,DPT289820250705,D344,R14,RNAME10
1182,P1,D32,DPT2899,DNAME389,2025-07-05,DPT289920250705,D344,R14,RNAME10
1183,P1,D32,DPT2900,DNAME389,2025-07-05,DPT290020250705,D344,R14,RNAME10
1184,P1,D32,DPT2901,DNAME389,2025-07-05,DPT290120250705,D344,R14,RNAME10
1185,P1,D32,DPT3125,DNAME36,2025-07-05,DPT312520250705,D344,R5,RNAME8
1186,P1,D32,DPT3125,DNAME36,2025-07-05,DPT312520250705,D344,R2,RNAME9
1187,P1,D88,DPT3913,DNAME239,2025-07-06,DPT391320250706,,R1,RNAME20
1188,P1,D32,DPT3125,DNAME36,2025-07-06,DPT312520250706,D344,R1,RNAME20
1189,P1,D88,DPT3847,DNAME2,2025-07-06,DPT384720250706,,R14,RNAME10
1190,P1,D348,DPT3428,DNAME38,2025-07-08,DPT342820250708,D348,R16,RNAME5
1191,P1,D346,DPT3711,DNAME274,2025-07-13,DPT371120250713,,R14,RNAME10
1192,P1,D88,DPT3869,DNAME202,2025-07-14,DPT386920250714,,R1,RNAME20
1193,P1,D22,DPT3430,DNAME340,2025-07-15,DPT343020250715,D348,R2,RNAME9
1194,P1,D309,DPT3845,DNAME1,2025-07-16,DPT384520250716,D88,R1,RNAME20
1195,P1,D88,DPT3950,DNAME253,2025-07-20,DPT395020250720,,R1,RNAME20
1196,P1,D88,DPT4019,DNAME275,2025-07-20,DPT401920250720,,R1,RNAME20
1197,P1,D32,DPT2902,DNAME389,2025-07-22,DPT290220250722,D344,R16,RNAME5
1198,P1,D32,DPT2903,DNAME389,2025-07-22,DPT290320250722,D344,R16,RNAME5
1199,P1,D28,DPT3092,DNAME23,2025-07-23,DPT309220250723,D346,R17,RNAME14
1200,P1,D31,DPT3093,DNAME24,2025-07-23,DPT309320250723,D346,R17,RNAME14
1201,P1,D31,DPT3712,DNAME24,2025-07-23,DPT371220250723,D346,R17,RNAME14
1202,P1,D346,DPT4275,DNAME1835,2025-07-23,DPT427520250723,,R16,RNAME5
1203,P1,D346,DPT4275,DNAME1835,2025-07-23,DPT427520250723,,R16,RNAME5
1204,P1,D346,DPT4275,DNAME1835,2025-07-23,DPT427520250723,,R16,RNAME5
1205,P1,D32,DPT1628,DNAME213,2025-07-28,DPT162820250728,,R2,RNAME9
1206,P1,D333,DPT3713,DNAME392,2025-07-30,DPT371320250730,D346,R7,RNAME12
1207,P1,D333,DPT3714,DNAME406,2025-07-30,DPT371420250730,D346,R16,RNAME5
1208,P1,D88,DPT4037,DNAME283,2025-08-02,DPT403720250802,,R2,RNAME9
1209,P1,D88,DPT3903,DNAME205,2025-08-03,DPT390320250803,,R5,RNAME8
1210,P1,D88,DPT3904,DNAME205,2025-08-03,DPT390420250803,,R5,RNAME8
1211,P1,D88,DPT3905,DNAME205,2025-08-03,DPT390520250803,,R5,RNAME8
1212,P1,D88,DPT3906,DNAME206,2025-08-03,DPT390620250803,,R14,RNAME10
1213,P1,D22,DPT3119,DNAME16,2025-08-04,DPT311920250804,D348,R3,RNAME4
1214,P1,D230,DPT3262,DNAME133,2025-08-10,DPT326220250810,D344,R1,RNAME20
1215,P1,D230,DPT3263,DNAME133,2025-08-10,DPT326320250810,D344,R1,RNAME20
1216,P1,D230,DPT3280,DNAME146,2025-08-10,DPT328020250810,D344,R1,RNAME20
1217,P1,D230,DPT3281,DNAME146,2025-08-10,DPT328120250810,D344,R1,RNAME20
1218,P1,D230,DPT3295,DNAME163,2025-08-10,DPT329520250810,D344,R1,RNAME20
1219,P1,D230,DPT3296,DNAME163,2025-08-10,DPT329620250810,D344,R1,RNAME20
1220,P1,D230,DPT3311,DNAME179,2025-08-10,DPT331120250810,D344,R1,RNAME20
1221,P1,D230,DPT3312,DNAME179,2025-08-10,DPT331220250810,D344,R1,RNAME20
1222,P1,D333,DPT3715,DNAME392,2025-08-12,DPT371520250812,,R16,RNAME5
1223,P1,D32,DPT53,DNAME36,2025-08-12,DPT5320250812,D344,R17,RNAME14
1224,P1,D32,DPT54,DNAME36,2025-08-12,DPT5420250812,D344,R17,RNAME14
1225,P1,D32,DPT55,DNAME36,2025-08-12,DPT5520250812,D344,R17,RNAME14
1226,P1,D32,DPT56,DNAME36,2025-08-12,DPT5620250812,D344,R17,RNAME14
1227,P1,D32,DPT57,DNAME36,2025-08-12,DPT5720250812,D344,R17,RNAME14
1228,P1,D32,DPT58,DNAME36,2025-08-12,DPT5820250812,D344,R17,RNAME14
1229,P1,D32,DPT59,DNAME36,2025-08-12,DPT5920250812,D344,R17,RNAME14
1230,P1,D32,DPT2089,DNAME35,2025-08-12,DPT208920250812,D344,R17,RNAME14
1231,P1,D32,DPT2090,DNAME35,2025-08-12,DPT209020250812,D344,R17,RNAME14
1232,P1,D32,DPT2091,DNAME35,2025-08-12,DPT209120250812,D344,R17,RNAME14
1233,P1,D32,DPT2092,DNAME35,2025-08-12,DPT209220250812,D344,R17,RNAME14
1234,P1,D32,DPT2093,DNAME35,2025-08-12,DPT209320250812,D344,R17,RNAME14
1235,P1,D32,DPT2094,DNAME35,2025-08-12,DPT209420250812,D344,R17,RNAME14
1236,P1,D32,DPT2095,DNAME35,2025-08-12,DPT209520250812,D344,R17,RNAME14
1237,P1,D32,DPT2096,DNAME35,2025-08-12,DPT209620250812,D344,R17,RNAME14
1238,P1,D32,DPT2097,DNAME35,2025-08-12,DPT209720250812,D344,R17,RNAME14
1239,P1,D32,DPT3403,DNAME390,2025-08-19,DPT340320250819,D344,R17,RNAME14
1240,P1,D32,DPT3404,DNAME390,2025-08-19,DPT340420250819,D344,R17,RNAME14
1241,P1,D348,DPT3428,DNAME38,2025-08-20,DPT342820250820,D344,R16,RNAME5
1242,P1,D32,DPT3120,DNAME17,2025-09-02,DPT312020250902,D344,R16,RNAME5
1243,P1,D32,DPT3121,DNAME17,2025-09-02,DPT312120250902,D344,R16,RNAME5
1244,P1,D340,DPT3716,DNAME34,2025-09-07,DPT371620250907,D346,R16,RNAME5
1245,P1,D128,DPT3623,DNAME496,2025-09-13,DPT362320250913,D348,R3,RNAME4
1246,P1,D128,DPT3625,DNAME498,2025-09-13,DPT362520250913,D348,R3,RNAME4
1247,P1,D128,DPT3634,DNAME508,2025-09-13,DPT363420250913,D348,R3,RNAME4
1248,P1,D128,DPT3636,DNAME509,2025-09-13,DPT363620250913,D348,R3,RNAME4
1249,P1,D349,DPT1650,DNAME225,2025-09-17,DPT165020250917,,R5,RNAME8
1250,P1,D88,DPT3913,DNAME239,2025-10-26,DPT391320251026,,R1,RNAME20
1251,P1,D346,DPT4275,DNAME1835,2025-11-08,DPT427520251108,,R5,RNAME8
1252,P1,D346,DPT4275,DNAME1835,2025-11-08,DPT427520251108,,R5,RNAME8
1253,P1,D346,DPT4275,DNAME1835,2025-11-08,DPT427520251108,,R5,RNAME8
1254,P1,D88,DPT3880,DNAME197,2025-11-15,DPT388020251115,,R1,RNAME20
1255,P1,D32,DPT2039,DNAME414,2025-12-22,DPT203920251222,D344,R17,RNAME14
1256,P1,D32,DPT2040,DNAME414,2025-12-22,DPT204020251222,D344,R17,RNAME14
1257,P1,D32,DPT2041,DNAME414,2025-12-22,DPT204120251222,D344,R17,RNAME14
1258,P1,D32,DPT2042,DNAME414,2025-12-22,DPT204220251222,D344,R17,RNAME14
1259,P1,D32,DPT2043,DNAME417,2025-12-22,DPT204320251222,D344,R17,RNAME14
1260,P1,D32,DPT2044,DNAME417,2025-12-22,DPT204420251222,D344,R17,RNAME14
1261,P1,D32,DPT2045,DNAME417,2025-12-22,DPT204520251222,D344,R17,RNAME14
1262,P1,D32,DPT2046,DNAME417,2025-12-22,DPT204620251222,D344,R17,RNAME14
1263,P1,D32,DPT2047,DNAME422,2025-12-22,DPT204720251222,D344,R17,RNAME14
1264,P1,D32,DPT2048,DNAME422,2025-12-22,DPT204820251222,D344,R17,RNAME14
1265,P1,D32,DPT2049,DNAME424,2025-12-22,DPT204920251222,D344,R17,RNAME14
1266,P1,D32,DPT2050,DNAME424,2025-12-22,DPT205020251222,D344,R17,RNAME14
1267,P1,D32,DPT2053,DNAME439,2025-12-22,DPT205320251222,D344,R17,RNAME14
1268,P1,D32,DPT2054,DNAME439,2025-12-22,DPT205420251222,D344,R17,RNAME14
1269,P1,D32,DPT2055,DNAME441,2025-12-22,DPT205520251222,D344,R17,RNAME14
1270,P1,D32,DPT2056,DNAME441,2025-12-22,DPT205620251222,D344,R17,RNAME14
1271,P1,D32,DPT2061,DNAME489,2025-12-22,DPT206120251222,D344,R17,RNAME14
1272,P1,D32,DPT2062,DNAME489,2025-12-22,DPT206220251222,D344,R17,RNAME14
1273,P1,D32,DPT71,DNAME41,2025-12-24,DPT7120251224,D344,R17,RNAME14
1274,P1,D32,DPT72,DNAME41,2025-12-24,DPT7220251224,D344,R17,RNAME14
1275,P1,D32,DPT2135,DNAME40,2025-12-24,DPT213520251224,D344,R17,RNAME14
1276,P1,D32,DPT2136,DNAME40,2025-12-24,DPT213620251224,D344,R17,RNAME14
1277,P1,D32,DPT149,DNAME45,2025-12-24,DPT14920251224,D344,R17,RNAME14
1278,P1,D32,DPT150,DNAME45,2025-12-24,DPT15020251224,D344,R17,RNAME14
1279,P1,D32,DPT2162,DNAME44,2025-12-24,DPT216220251224,D344,R17,RNAME14
1280,P1,D32,DPT2163,DNAME44,2025-12-24,DPT216320251224,D344,R17,RNAME14
1281,P1,D32,DPT2057,DNAME458,2025-12-24,DPT205720251224,D344,R17,RNAME14
1282,P1,D32,DPT2058,DNAME458,2025-12-24,DPT205820251224,D344,R17,RNAME14
1283,P1,D32,DPT2918,DNAME457,2025-12-24,DPT291820251224,D344,R17,RNAME14
1284,P1,D32,DPT2919,DNAME457,2025-12-24,DPT291920251224,D344,R17,RNAME14
1285,P1,D32,DPT2059,DNAME460,2025-12-24,DPT205920251224,D344,R17,RNAME14
1286,P1,D32,DPT2060,DNAME460,2025-12-24,DPT206020251224,D344,R17,RNAME14
1287,P1,D32,DPT2920,DNAME459,2025-12-24,DPT292020251224,D344,R17,RNAME14
1288,P1,D32,DPT2921,DNAME459,2025-12-24,DPT292120251224,D344,R17,RNAME14
1289,P1,D32,DPT2922,DNAME488,2025-12-24,DPT292220251224,D344,R17,RNAME14
1290,P1,D32,DPT2923,DNAME488,2025-12-24,DPT292320251224,D344,R17,RNAME14
1291,P1,D32,DPT2063,DNAME492,2025-12-24,DPT206320251224,D344,R17,RNAME14
1292,P1,D32,DPT2064,DNAME492,2025-12-24,DPT206420251224,D344,R17,RNAME14
1293,P1,D32,DPT2924,DNAME491,2025-12-24,DPT292420251224,D344,R17,RNAME14
1294,P1,D32,DPT2925,DNAME491,2025-12-24,DPT292520251224,D344,R17,RNAME14
1295,P1,D32,DPT2237,DNAME92,2025-12-27,DPT223720251227,,R17,RNAME14
1296,P1,D32,DPT2238,DNAME92,2025-12-27,DPT223820251227,,R17,RNAME14
1297,P1,D32,DPT2239,DNAME92,2025-12-27,DPT223920251227,,R17,RNAME14
1298,P1,D32,DPT276,DNAME93,2025-12-27,DPT27620251227,,R17,RNAME14
1299,P1,D32,DPT283,DNAME93,2025-12-27,DPT28320251227,,R17,RNAME14
1300,P1,D32,DPT284,DNAME93,2025-12-27,DPT28420251227,,R17,RNAME14
1301,P1,D32,DPT3218,DNAME113,2026-02-01,DPT321820260201,D344,R16,RNAME5
1302,P1,D72,DPT3354,DNAME333,2026-02-01,DPT335420260201,D348,R18,RNAME2
1303,P1,D32,DPT3256,DNAME133,2026-02-15,DPT325620260215,D344,R2,RNAME9
1304,P1,D32,DPT3256,DNAME133,2026-04-19,DPT325620260419,D344,R2,RNAME9
1305,P1,D348,DPT3327,DNAME191,2026-04-28,DPT332720260428,D348,R3,RNAME4
1306,P1,D22,DPT3364,DNAME340,2026-05-03,DPT336420260503,D348,R5,RNAME8
1307,P1,D13,DPT4726,DNAME1829,2026-06-06,DPT472620260606,,R15,RNAME18
1308,P1,D13,DPT4726,DNAME1829,2026-06-06,DPT472620260606,,R15,RNAME18
1309,P1,D13,DPT4726,DNAME1829,2026-06-06,DPT472620260606,,R15,RNAME18
1310,P1,D13,DPT4726,DNAME1829,2026-06-06,DPT472620260606,,R15,RNAME18
1311,P1,D13,DPT4722,DNAME1838,2026-06-06,DPT472220260606,,R15,RNAME18
1312,P1,D13,DPT4722,DNAME1838,2026-06-06,DPT472220260606,,R15,RNAME18
1313,P1,D13,DPT4722,DNAME1838,2026-06-06,DPT472220260606,,R15,RNAME18
1314,P1,D13,DPT4722,DNAME1838,2026-06-06,DPT472220260606,,R15,RNAME18
1315,P1,D13,DPT4722,DNAME1838,2026-06-06,DPT472220260606,,R15,RNAME18
1316,P1,D13,DPT4722,DNAME1838,2026-06-06,DPT472220260606,,R15,RNAME18
1317,P1,D13,DPT4720,DNAME1847,2026-06-07,DPT472020260607,,R15,RNAME18
1318,P1,D13,DPT4720,DNAME1847,2026-06-07,DPT472020260607,,R15,RNAME18
1319,P1,D13,DPT4720,DNAME1847,2026-06-07,DPT472020260607,,R15,RNAME18
1320,P1,D13,DPT4720,DNAME1847,2026-06-07,DPT472020260607,,R15,RNAME18
1321,P1,D13,DPT4720,DNAME1847,2026-06-07,DPT472020260607,,R15,RNAME18
1322,P1,D13,DPT4720,DNAME1847,2026-06-07,DPT472020260607,,R15,RNAME18
1323,P1,D13,DPT4720,DNAME1847,2026-06-07,DPT472020260607,,R15,RNAME18
1324,P1,D13,DPT4720,DNAME1847,2026-06-07,DPT472020260607,,R15,RNAME18
1325,P1,D13,DPT4720,DNAME1847,2026-06-07,DPT472020260607,,R15,RNAME18
1326,P1,D13,DPT4720,DNAME1847,2026-06-07,DPT472020260607,,R15,RNAME18
1327,P1,D13,DPT4720,DNAME1847,2026-06-07,DPT472020260607,,R15,RNAME18
1328,P1,D13,DPT4720,DNAME1847,2026-06-07,DPT472020260607,,R15,RNAME18
1329,P1,D13,DPT4720,DNAME1847,2026-06-07,DPT472020260607,,R15,RNAME18
1330,P1,D13,DPT4721,DNAME1836,2026-06-07,DPT472120260607,,R15,RNAME18
1331,P1,D13,DPT4721,DNAME1836,2026-06-07,DPT472120260607,,R15,RNAME18
1332,P1,D13,DPT4721,DNAME1836,2026-06-07,DPT472120260607,,R15,RNAME18
1333,P1,D13,DPT4721,DNAME1836,2026-06-07,DPT472120260607,,R15,RNAME18
1334,P1,D13,DPT4721,DNAME1836,2026-06-07,DPT472120260607,,R15,RNAME18
1335,P1,D13,DPT4721,DNAME1836,2026-06-07,DPT472120260607,,R15,RNAME18
1336,P1,D13,DPT4726,DNAME1829,2026-06-08,DPT472620260608,,R4,RNAME17
1337,P1,D13,DPT4726,DNAME1829,2026-06-08,DPT472620260608,,R4,RNAME17
1338,P1,D13,DPT4726,DNAME1829,2026-06-08,DPT472620260608,,R4,RNAME17
1339,P1,D13,DPT4726,DNAME1829,2026-06-08,DPT472620260608,,R4,RNAME17
1340,P1,D13,DPT4726,DNAME1829,2026-06-08,DPT472620260608,,R4,RNAME17
1341,P1,D88,DPT3914,DNAME240,2026-06-30,DPT391420260630,,R14,RNAME10
1342,P1,D13,DPT4721,DNAME1836,2026-07-25,DPT472120260725,D113,R13,RNAME7
1343,P1,D13,DPT4721,DNAME1836,2026-07-25,DPT472120260725,D113,R13,RNAME7
1344,P1,D13,DPT4721,DNAME1836,2026-07-25,DPT472120260725,D113,R13,RNAME7
1345,P1,D13,DPT4721,DNAME1836,2026-07-25,DPT472120260725,D113,R13,RNAME7
1346,P1,D13,DPT4721,DNAME1836,2026-07-25,DPT472120260725,D113,R13,RNAME7
1347,P1,D13,DPT4721,DNAME1836,2026-07-25,DPT472120260725,D113,R13,RNAME7
1348,P1,D13,DPT4721,DNAME1836,2026-07-25,DPT472120260725,D113,R13,RNAME7
1349,P1,D88,DPT4033,DNAME280,2026-07-25,DPT403320260725,,R16,RNAME5
1350,P1,D88,DPT4034,DNAME280,2026-07-25,DPT403420260725,,R16,RNAME5
1351,P1,D88,DPT4045,DNAME283,2026-07-25,DPT404520260725,,R16,RNAME5
1352,P1,D88,DPT4046,DNAME283,2026-07-25,DPT404620260725,,R16,RNAME5
1353,P1,D88,DPT3911,DNAME216,2026-07-28,DPT391120260728,,R2,RNAME9
1354,P1,D128,DPT3584,DNAME446,2026-08-03,DPT358420260803,D348,R16,RNAME5
1355,P1,D128,DPT3585,DNAME446,2026-08-03,DPT358520260803,D348,R16,RNAME5
1356,P1,D128,DPT3587,DNAME447,2026-08-03,DPT358720260803,D348,R16,RNAME5
1357,P1,D128,DPT3588,DNAME447,2026-08-03,DPT358820260803,D348,R16,RNAME5
1358,P1,D128,DPT3195,DNAME91,2026-08-03,DPT319520260803,D348,R8,RNAME3
1359,P1,D128,DPT3224,DNAME111,2026-08-03,DPT322420260803,D348,R8,RNAME3
1360,P1,D128,DPT3301,DNAME165,2026-08-03,DPT330120260803,D348,R8,RNAME3
1361,P1,D128,DPT3316,DNAME181,2026-08-03,DPT331620260803,D348,R8,RNAME3
1362,P1,D128,DPT3226,DNAME432,2026-08-03,DPT322620260803,D348,R16,RNAME5
1363,P1,D128,DPT3228,DNAME433,2026-08-03,DPT322820260803,D348,R16,RNAME5
1364,P1,D128,DPT3568,DNAME423,2026-08-03,DPT356820260803,D348,R16,RNAME5
1365,P1,D128,DPT3570,DNAME425,2026-08-03,DPT357020260803,D348,R16,RNAME5
1366,P1,D128,DPT3586,DNAME446,2026-08-03,DPT358620260803,D348,R16,RNAME5
1367,P1,D128,DPT3589,DNAME447,2026-08-03,DPT358920260803,D348,R16,RNAME5
1368,P1,D128,DPT3604,DNAME479,2026-08-03,DPT360420260803,D348,R16,RNAME5
1369,P1,D128,DPT3606,DNAME480,2026-08-03,DPT360620260803,D348,R16,RNAME5
1370,P1,D348,DPT4546,DNAME431,2026-08-05,DPT454620260805,D348,R16,RNAME5
1371,P1,D348,DPT4546,DNAME431,2026-08-05,DPT454620260805,D348,R16,RNAME5
1372,P1,D348,DPT4546,DNAME431,2026-08-05,DPT454620260805,D348,R16,RNAME5
1373,P1,D348,DPT4553,DNAME436,2026-08-05,DPT455320260805,D348,R16,RNAME5
1374,P1,D348,DPT4553,DNAME436,2026-08-05,DPT455320260805,D348,R16,RNAME5
1375,P1,D348,DPT4578,DNAME469,2026-08-05,DPT457820260805,D348,R16,RNAME5
1376,P1,D348,DPT4578,DNAME469,2026-08-05,DPT457820260805,D348,R16,RNAME5
1377,P1,D348,DPT4583,DNAME474,2026-08-05,DPT458320260805,D348,R16,RNAME5
1378,P1,D348,DPT4583,DNAME474,2026-08-05,DPT458320260805,D348,R16,RNAME5
1379,P1,D348,DPT4589,DNAME478,2026-08-05,DPT458920260805,D348,R16,RNAME5
1380,P1,D348,DPT4589,DNAME478,2026-08-05,DPT458920260805,D348,R16,RNAME5
1381,P1,D348,DPT4589,DNAME478,2026-08-05,DPT458920260805,D348,R16,RNAME5
1382,P1,D348,DPT4337,DNAME157,2026-08-05,DPT433720260805,D348,R16,RNAME5
1383,P1,D348,DPT4337,DNAME157,2026-08-05,DPT433720260805,D348,R16,RNAME5
1384,P1,D348,DPT4348,DNAME174,2026-08-05,DPT434820260805,D348,R16,RNAME5
1385,P1,D348,DPT4348,DNAME174,2026-08-05,DPT434820260805,D348,R16,RNAME5
1386,P1,D348,DPT4341,DNAME156,2026-08-05,DPT434120260805,D348,R17,RNAME14
1387,P1,D348,DPT4581,DNAME468,2026-08-05,DPT458120260805,D348,R17,RNAME14
1388,P1,D348,DPT4581,DNAME468,2026-08-05,DPT458120260805,D348,R17,RNAME14
1389,P1,D348,DPT4581,DNAME468,2026-08-05,DPT458120260805,D348,R17,RNAME14
1390,P1,D348,DPT4586,DNAME473,2026-08-05,DPT458620260805,D348,R17,RNAME14
1391,P1,D348,DPT4586,DNAME473,2026-08-05,DPT458620260805,D348,R17,RNAME14
1392,P1,D348,DPT4586,DNAME473,2026-08-05,DPT458620260805,D348,R17,RNAME14
1393,P1,D348,DPT4591,DNAME477,2026-08-05,DPT459120260805,D348,R17,RNAME14
1394,P1,D348,DPT4591,DNAME477,2026-08-05,DPT459120260805,D348,R17,RNAME14
1395,P1,D348,DPT4591,DNAME477,2026-08-05,DPT459120260805,D348,R17,RNAME14
1396,P1,D348,DPT4346,DNAME166,2026-08-05,DPT434620260805,D348,R17,RNAME14
1397,P1,D348,DPT4351,DNAME173,2026-08-05,DPT435120260805,D348,R17,RNAME14
1398,P1,D348,DPT4548,DNAME430,2026-08-05,DPT454820260805,D348,R17,RNAME14
1399,P1,D348,DPT4548,DNAME430,2026-08-05,DPT454820260805,D348,R17,RNAME14
1400,P1,D348,DPT4548,DNAME430,2026-08-05,DPT454820260805,D348,R17,RNAME14
1401,P1,D128,DPT3584,DNAME446,2026-08-08,DPT358420260808,D348,R16,RNAME5
1402,P1,D128,DPT3585,DNAME446,2026-08-08,DPT358520260808,D348,R16,RNAME5
1403,P1,D128,DPT3587,DNAME447,2026-08-08,DPT358720260808,D348,R16,RNAME5
1404,P1,D128,DPT3588,DNAME447,2026-08-08,DPT358820260808,D348,R16,RNAME5
1405,P1,D32,DPT60,DNAME41,2026-08-11,DPT6020260811,,R15,RNAME18
1406,P1,D32,DPT61,DNAME41,2026-08-11,DPT6120260811,,R15,RNAME18
1407,P1,D32,DPT62,DNAME41,2026-08-11,DPT6220260811,,R15,RNAME18
1408,P1,D32,DPT63,DNAME41,2026-08-11,DPT6320260811,,R15,RNAME18
1409,P1,D32,DPT64,DNAME41,2026-08-11,DPT6420260811,,R15,RNAME18
1410,P1,D32,DPT65,DNAME41,2026-08-11,DPT6520260811,,R15,RNAME18
1411,P1,D32,DPT66,DNAME41,2026-08-11,DPT6620260811,,R15,RNAME18
