No,프로젝트번호,출도부서,과제번호,도면명,출도일자,출도번호,근원부서,원인코드,코드명
1485,P2,D329,DPT4378,DNAME913,2021-02-22,DPT437820210222,,R14,RNAME10
1486,P2,D329,DPT4378,DNAME913,2021-02-22,DPT437820210222,,R14,RNAME10
1487,P2,D329,DPT4378,DNAME913,2021-02-22,DPT437820210222,,R14,RNAME10
1488,P2,D329,DPT4378,DNAME913,2021-02-22,DPT437820210222,,R14,RNAME10
1489,P2,D329,DPT4378,DNAME913,2021-02-22,DPT437820210222,,R14,RNAME10
1490,P2,D329,DPT4378,DNAME913,2021-02-22,DPT437820210222,,R14,RNAME10
1491,P2,D329,DPT4378,DNAME913,2021-02-22,DPT437820210222,,R14,RNAME10
1492,P2,D329,DPT4378,DNAME913,2021-02-22,DPT437820210222,,R14,RNAME10
1493,P2,D329,DPT4378,DNAME913,2021-02-22,DPT437820210222,,R14,RNAME10
1494,P2,D329,DPT4378,DNAME913,2021-02-22,DPT437820210222,,R14,RNAME10
1495,P2,D329,DPT4378,DNAME913,2021-02-22,DPT437820210222,,R14,RNAME10
1496,P2,D329,DPT4378,DNAME913,2021-02-22,DPT437820210222,,R14,RNAME10
1497,P2,D329,DPT4378,DNAME913,2021-02-22,DPT437820210222,,R14,RNAME10
1498,P2,D329,DPT4378,DNAME913,2021-02-22,DPT437820210222,,R14,RNAME10
1499,P2,D329,DPT4378,DNAME913,2021-02-22,DPT437820210222,,R14,RNAME10
1500,P2,D329,DPT4378,DNAME913,2021-02-22,DPT437820210222,,R14,RNAME10
1501,P2,D329,DPT4378,DNAME913,2021-02-22,DPT437820210222,,R14,RNAME10
1502,P2,D329,DPT4378,DNAME913,2021-02-22,DPT437820210222,,R14,RNAME10
1503,P2,D329,DPT4378,DNAME913,2021-02-22,DPT437820210222,,R14,RNAME10
1504,P2,D329,DPT4378,DNAME913,2021-02-22,DPT437820210222,,R14,RNAME10
1505,P2,D329,DPT4378,DNAME913,2021-02-22,DPT437820210222,,R14,RNAME10
1506,P2,D329,DPT4378,DNAME913,2021-02-22,DPT437820210222,,R14,RNAME10
1507,P2,D329,DPT4378,DNAME913,2021-02-22,DPT437820210222,,R14,RNAME10
1508,P2,D329,DPT4378,DNAME913,2021-02-22,DPT437820210222,,R14,RNAME10
1509,P2,D329,DPT4378,DNAME913,2021-02-22,DPT437820210222,,R14,RNAME10
1510,P2,D329,DPT4378,DNAME913,2021-02-22,DPT437820210222,,R14,RNAME10
1511,P2,D329,DPT4378,DNAME913,2021-02-22,DPT437820210222,,R14,RNAME10
1512,P2,D329,DPT4378,DNAME913,2021-02-22,DPT437820210222,,R14,RNAME10
1513,P2,D329,DPT4378,DNAME913,2021-02-22,DPT437820210222,,R14,RNAME10
1514,P2,D329,DPT4378,DNAME913,2021-02-22,DPT437820210222,,R14,RNAME10
1515,P2,D329,DPT4378,DNAME913,2021-02-22,DPT437820210222,,R14,RNAME10
1516,P2,D329,DPT4378,DNAME913,2021-02-22,DPT437820210222,,R14,RNAME10
1517,P2,D329,DPT4378,DNAME913,2021-02-22,DPT437820210222,,R14,RNAME10
1518,P2,D329,DPT4378,DNAME913,2021-02-22,DPT437820210222,,R14,RNAME10
1519,P2,D329,DPT4378,DNAME913,2021-02-22,DPT437820210222,,R14,RNAME10
1520,P2,D329,DPT4378,DNAME913,2021-02-22,DPT437820210222,,R14,RNAME10
1521,P2,D329,DPT4378,DNAME913,2021-02-22,DPT437820210222,,R14,RNAME10
1522,P2,D329,DPT4380,DNAME914,2021-02-22,DPT438020210222,,R14,RNAME10
1523,P2,D329,DPT4380,DNAME914,2021-02-22,DPT438020210222,,R14,RNAME10
1524,P2,D329,DPT4380,DNAME914,2021-02-22,DPT438020210222,,R14,RNAME10
1525,P2,D329,DPT4380,DNAME914,2021-02-22,DPT438020210222,,R14,RNAME10
1526,P2,D329,DPT4380,DNAME914,2021-02-22,DPT438020210222,,R14,RNAME10
1527,P2,D329,DPT4380,DNAME914,2021-02-22,DPT438020210222,,R14,RNAME10
1528,P2,D329,DPT4380,DNAME914,2021-02-22,DPT438020210222,,R14,RNAME10
1529,P2,D319,DPT1699,DNAME973,2021-02-22,DPT169920210222,,R1,RNAME20
1530,P2,D319,DPT1701,DNAME973,2021-02-22,DPT170120210222,,R1,RNAME20
1531,P2,D319,DPT1705,DNAME973,2021-02-22,DPT170520210222,,R1,RNAME20
1532,P2,D109,DPT1995,DNAME1209,2021-02-23,DPT199520210223,,R7,RNAME12
1533,P2,D109,DPT1996,DNAME1209,2021-02-23,DPT199620210223,,R7,RNAME12
1534,P2,D109,DPT1997,DNAME1209,2021-02-23,DPT199720210223,,R7,RNAME12
1535,P2,D329,DPT4378,DNAME913,2021-02-23,DPT437820210223,,R5,RNAME8
1536,P2,D329,DPT4378,DNAME913,2021-02-23,DPT437820210223,,R5,RNAME8
1537,P2,D329,DPT4378,DNAME913,2021-02-23,DPT437820210223,,R5,RNAME8
1538,P2,D329,DPT4378,DNAME913,2021-02-23,DPT437820210223,,R5,RNAME8
1539,P2,D329,DPT4378,DNAME913,2021-02-23,DPT437820210223,,R5,RNAME8
1540,P2,D329,DPT4378,DNAME913,2021-02-23,DPT437820210223,,R5,RNAME8
1541,P2,D329,DPT4378,DNAME913,2021-02-23,DPT437820210223,,R5,RNAME8
1542,P2,D329,DPT4378,DNAME913,2021-02-23,DPT437820210223,,R5,RNAME8
1543,P2,D329,DPT4378,DNAME913,2021-02-23,DPT437820210223,,R5,RNAME8
1544,P2,D329,DPT4378,DNAME913,2021-02-23,DPT437820210223,,R5,RNAME8
1545,P2,D329,DPT4378,DNAME913,2021-02-23,DPT437820210223,,R5,RNAME8
1546,P2,D329,DPT4378,DNAME913,2021-02-23,DPT437820210223,,R5,RNAME8
1547,P2,D329,DPT4378,DNAME913,2021-02-23,DPT437820210223,,R5,RNAME8
1548,P2,D329,DPT4378,DNAME913,2021-02-23,DPT437820210223,,R5,RNAME8
1549,P2,D329,DPT4378,DNAME913,2021-02-23,DPT437820210223,,R5,RNAME8
1550,P2,D329,DPT4378,DNAME913,2021-02-23,DPT437820210223,,R5,RNAME8
1551,P2,D329,DPT4378,DNAME913,2021-02-23,DPT437820210223,,R5,RNAME8
1552,P2,D329,DPT4378,DNAME913,2021-02-23,DPT437820210223,,R5,RNAME8
1553,P2,D329,DPT4378,DNAME913,2021-02-23,DPT437820210223,,R5,RNAME8
1554,P2,D329,DPT4378,DNAME913,2021-02-23,DPT437820210223,,R5,RNAME8
1555,P2,D329,DPT4378,DNAME913,2021-02-23,DPT437820210223,,R5,RNAME8
1556,P2,D329,DPT4378,DNAME913,2021-02-23,DPT437820210223,,R5,RNAME8
1557,P2,D329,DPT4378,DNAME913,2021-02-23,DPT437820210223,,R5,RNAME8
1558,P2,D329,DPT4378,DNAME913,2021-02-23,DPT437820210223,,R5,RNAME8
1559,P2,D329,DPT4378,DNAME913,2021-02-23,DPT437820210223,,R5,RNAME8
1560,P2,D329,DPT4378,DNAME913,2021-02-23,DPT437820210223,,R5,RNAME8
1561,P2,D329,DPT4378,DNAME913,2021-02-23,DPT437820210223,,R5,RNAME8
1562,P2,D329,DPT4378,DNAME913,2021-02-23,DPT437820210223,,R5,RNAME8
1563,P2,D329,DPT4378,DNAME913,2021-02-23,DPT437820210223,,R5,RNAME8
1564,P2,D329,DPT4378,DNAME913,2021-02-23,DPT437820210223,,R5,RNAME8
1565,P2,D329,DPT4378,DNAME913,2021-02-23,DPT437820210223,,R5,RNAME8
1566,P2,D329,DPT4378,DNAME913,2021-02-23,DPT437820210223,,R5,RNAME8
1567,P2,D329,DPT4378,DNAME913,2021-02-23,DPT437820210223,,R5,RNAME8
1568,P2,D329,DPT4378,DNAME913,2021-02-23,DPT437820210223,,R5,RNAME8
1569,P2,D329,DPT4378,DNAME913,2021-02-23,DPT437820210223,,R5,RNAME8
1570,P2,D329,DPT4378,DNAME913,2021-02-23,DPT437820210223,,R5,RNAME8
1571,P2,D329,DPT4378,DNAME913,2021-02-23,DPT437820210223,,R5,RNAME8
1572,P2,D329,DPT4378,DNAME913,2021-02-23,DPT437820210223,,R5,RNAME8
1573,P2,D329,DPT4378,DNAME913,2021-02-23,DPT437820210223,,R5,RNAME8
1574,P2,D329,DPT4378,DNAME913,2021-02-23,DPT437820210223,,R5,RNAME8
1575,P2,D329,DPT4378,DNAME913,2021-02-23,DPT437820210223,,R5,RNAME8
1576,P2,D329,DPT4378,DNAME913,2021-02-23,DPT437820210223,,R5,RNAME8
1577,P2,D329,DPT4378,DNAME913,2021-02-23,DPT437820210223,,R5,RNAME8
1578,P2,D329,DPT4378,DNAME913,2021-02-23,DPT437820210223,,R5,RNAME8
1579,P2,D329,DPT4378,DNAME913,2021-02-23,DPT437820210223,,R5,RNAME8
1580,P2,D329,DPT4378,DNAME913,2021-02-23,DPT437820210223,,R5,RNAME8
1581,P2,D329,DPT4378,DNAME913,2021-02-23,DPT437820210223,,R5,RNAME8
1582,P2,D329,DPT4378,DNAME913,2021-02-23,DPT437820210223,,R5,RNAME8
1583,P2,D329,DPT4378,DNAME913,2021-02-23,DPT437820210223,,R5,RNAME8
1584,P2,D329,DPT4378,DNAME913,2021-02-23,DPT437820210223,,R5,RNAME8
1585,P2,D329,DPT4378,DNAME913,2021-02-23,DPT437820210223,,R5,RNAME8
1586,P2,D329,DPT4378,DNAME913,2021-02-23,DPT437820210223,,R5,RNAME8
1587,P2,D329,DPT4378,DNAME913,2021-02-23,DPT437820210223,,R5,RNAME8
1588,P2,D329,DPT4378,DNAME913,2021-02-23,DPT437820210223,,R5,RNAME8
1589,P2,D329,DPT4378,DNAME913,2021-02-23,DPT437820210223,,R5,RNAME8
1590,P2,D329,DPT4378,DNAME913,2021-02-23,DPT437820210223,,R5,RNAME8
1591,P2,D329,DPT4378,DNAME913,2021-02-23,DPT437820210223,,R5,RNAME8
1592,P2,D329,DPT4378,DNAME913,2021-02-23,DPT437820210223,,R5,RNAME8
1593,P2,D329,DPT4378,DNAME913,2021-02-23,DPT437820210223,,R5,RNAME8
1594,P2,D329,DPT4378,DNAME913,2021-02-23,DPT437820210223,,R5,RNAME8
1595,P2,D329,DPT4378,DNAME913,2021-02-23,DPT437820210223,,R5,RNAME8
1596,P2,D329,DPT4378,DNAME913,2021-02-23,DPT437820210223,,R5,RNAME8
1597,P2,D329,DPT4378,DNAME913,2021-02-23,DPT437820210223,,R5,RNAME8
1598,P2,D329,DPT4378,DNAME913,2021-02-23,DPT437820210223,,R5,RNAME8
1599,P2,D329,DPT4378,DNAME913,2021-02-23,DPT437820210223,,R5,RNAME8
1600,P2,D220,DPT4442,DNAME1075,2021-02-23,DPT444220210223,,R5,RNAME8
1601,P2,D220,DPT4442,DNAME1075,2021-02-23,DPT444220210223,,R5,RNAME8
1602,P2,D220,DPT4442,DNAME1075,2021-02-23,DPT444220210223,,R5,RNAME8
1603,P2,D220,DPT4442,DNAME1075,2021-02-23,DPT444220210223,,R5,RNAME8
1604,P2,D220,DPT4442,DNAME1075,2021-02-23,DPT444220210223,,R5,RNAME8
1605,P2,D220,DPT4442,DNAME1075,2021-02-23,DPT444220210223,,R5,RNAME8
1606,P2,D220,DPT4442,DNAME1075,2021-02-23,DPT444220210223,,R5,RNAME8
1607,P2,D336,DPT4666,DNAME888,2021-02-24,DPT466620210224,,R3,RNAME4
1608,P2,D336,DPT4666,DNAME888,2021-02-24,DPT466620210224,,R3,RNAME4
1609,P2,D336,DPT4666,DNAME888,2021-02-24,DPT466620210224,,R3,RNAME4
1610,P2,D336,DPT4666,DNAME888,2021-02-24,DPT466620210224,,R3,RNAME4
1611,P2,D336,DPT4666,DNAME902,2021-02-24,DPT466620210224,,R3,RNAME4
1612,P2,D336,DPT4666,DNAME902,2021-02-24,DPT466620210224,,R3,RNAME4
1613,P2,D336,DPT4666,DNAME902,2021-02-24,DPT466620210224,,R3,RNAME4
1614,P2,D336,DPT4666,DNAME902,2021-02-24,DPT466620210224,,R3,RNAME4
1615,P2,D17,DPT4353,DNAME834,2021-02-24,DPT435320210224,,R14,RNAME10
1616,P2,D329,DPT4370,DNAME877,2021-02-25,DPT437020210225,,R5,RNAME8
1617,P2,D329,DPT4370,DNAME877,2021-02-25,DPT437020210225,,R5,RNAME8
1618,P2,D329,DPT4370,DNAME877,2021-02-25,DPT437020210225,,R5,RNAME8
1619,P2,D329,DPT4370,DNAME877,2021-02-25,DPT437020210225,,R5,RNAME8
1620,P2,D329,DPT4370,DNAME877,2021-02-25,DPT437020210225,,R5,RNAME8
1621,P2,D329,DPT4370,DNAME877,2021-02-25,DPT437020210225,,R5,RNAME8
1622,P2,D329,DPT4370,DNAME877,2021-02-25,DPT437020210225,,R5,RNAME8
1623,P2,D329,DPT4370,DNAME877,2021-02-25,DPT437020210225,,R5,RNAME8
1624,P2,D329,DPT4370,DNAME877,2021-02-25,DPT437020210225,,R5,RNAME8
1625,P2,D329,DPT4370,DNAME877,2021-02-25,DPT437020210225,,R5,RNAME8
1626,P2,D329,DPT4370,DNAME877,2021-02-25,DPT437020210225,,R5,RNAME8
1627,P2,D329,DPT4370,DNAME877,2021-02-25,DPT437020210225,,R5,RNAME8
1628,P2,D329,DPT4370,DNAME877,2021-02-25,DPT437020210225,,R5,RNAME8
1629,P2,D329,DPT4370,DNAME877,2021-02-25,DPT437020210225,,R5,RNAME8
1630,P2,D329,DPT4370,DNAME877,2021-02-25,DPT437020210225,,R5,RNAME8
1631,P2,D329,DPT4370,DNAME877,2021-02-25,DPT437020210225,,R5,RNAME8
1632,P2,D329,DPT4370,DNAME877,2021-02-25,DPT437020210225,,R5,RNAME8
1633,P2,D329,DPT4370,DNAME877,2021-02-25,DPT437020210225,,R5,RNAME8
1634,P2,D329,DPT4370,DNAME877,2021-02-25,DPT437020210225,,R5,RNAME8
1635,P2,D329,DPT4370,DNAME877,2021-02-25,DPT437020210225,,R5,RNAME8
1636,P2,D329,DPT4370,DNAME877,2021-02-25,DPT437020210225,,R5,RNAME8
1637,P2,D329,DPT4370,DNAME877,2021-02-25,DPT437020210225,,R5,RNAME8
1638,P2,D329,DPT4370,DNAME877,2021-02-25,DPT437020210225,,R5,RNAME8
1639,P2,D329,DPT4370,DNAME877,2021-02-25,DPT437020210225,,R5,RNAME8
1640,P2,D329,DPT4370,DNAME877,2021-02-25,DPT437020210225,,R5,RNAME8
1641,P2,D329,DPT4370,DNAME877,2021-02-25,DPT437020210225,,R5,RNAME8
1642,P2,D329,DPT4370,DNAME877,2021-02-25,DPT437020210225,,R5,RNAME8
1643,P2,D329,DPT4370,DNAME877,2021-02-25,DPT437020210225,,R5,RNAME8
1644,P2,D329,DPT4370,DNAME877,2021-02-25,DPT437020210225,,R5,RNAME8
1645,P2,D329,DPT4370,DNAME877,2021-02-25,DPT437020210225,,R5,RNAME8
1646,P2,D329,DPT4370,DNAME877,2021-02-25,DPT437020210225,,R5,RNAME8
1647,P2,D329,DPT4370,DNAME877,2021-02-25,DPT437020210225,,R5,RNAME8
1648,P2,D329,DPT4370,DNAME877,2021-02-25,DPT437020210225,,R5,RNAME8
1649,P2,D329,DPT4370,DNAME877,2021-02-25,DPT437020210225,,R5,RNAME8
1650,P2,D329,DPT4370,DNAME877,2021-02-25,DPT437020210225,,R5,RNAME8
1651,P2,D329,DPT4370,DNAME877,2021-02-25,DPT437020210225,,R5,RNAME8
1652,P2,D329,DPT4370,DNAME877,2021-02-25,DPT437020210225,,R5,RNAME8
1653,P2,D329,DPT4370,DNAME877,2021-02-25,DPT437020210225,,R5,RNAME8
1654,P2,D329,DPT4370,DNAME877,2021-02-25,DPT437020210225,,R5,RNAME8
1655,P2,D329,DPT4370,DNAME877,2021-02-25,DPT437020210225,,R5,RNAME8
1656,P2,D329,DPT4370,DNAME877,2021-02-25,DPT437020210225,,R5,RNAME8
1657,P2,D329,DPT4370,DNAME877,2021-02-25,DPT437020210225,,R5,RNAME8
1658,P2,D329,DPT4371,DNAME878,2021-02-25,DPT437120210225,,R5,RNAME8
1659,P2,D329,DPT4371,DNAME878,2021-02-25,DPT437120210225,,R5,RNAME8
1660,P2,D329,DPT4371,DNAME878,2021-02-25,DPT437120210225,,R5,RNAME8
1661,P2,D329,DPT4371,DNAME878,2021-02-25,DPT437120210225,,R5,RNAME8
1662,P2,D329,DPT4371,DNAME878,2021-02-25,DPT437120210225,,R5,RNAME8
1663,P2,D329,DPT4371,DNAME878,2021-02-25,DPT437120210225,,R5,RNAME8
1664,P2,D329,DPT4371,DNAME878,2021-02-25,DPT437120210225,,R5,RNAME8
1665,P2,D329,DPT4371,DNAME878,2021-02-25,DPT437120210225,,R5,RNAME8
1666,P2,D229,DPT3520,DNAME1307,2021-02-25,DPT352020210225,D239,R14,RNAME10
1667,P2,D229,DPT3520,DNAME1308,2021-02-25,DPT352020210225,D239,R14,RNAME10
1668,P2,D329,DPT4378,DNAME913,2021-02-25,DPT437820210225,,R12,RNAME13
1669,P2,D329,DPT4378,DNAME913,2021-02-25,DPT437820210225,,R12,RNAME13
1670,P2,D329,DPT4378,DNAME913,2021-02-25,DPT437820210225,,R12,RNAME13
1671,P2,D329,DPT4378,DNAME913,2021-02-25,DPT437820210225,,R12,RNAME13
1672,P2,D329,DPT4378,DNAME913,2021-02-25,DPT437820210225,,R12,RNAME13
1673,P2,D329,DPT4378,DNAME913,2021-02-25,DPT437820210225,,R12,RNAME13
1674,P2,D329,DPT4378,DNAME913,2021-02-25,DPT437820210225,,R12,RNAME13
1675,P2,D329,DPT4378,DNAME913,2021-02-25,DPT437820210225,,R12,RNAME13
1676,P2,D329,DPT4378,DNAME913,2021-02-25,DPT437820210225,,R12,RNAME13
1677,P2,D329,DPT4378,DNAME913,2021-02-25,DPT437820210225,,R12,RNAME13
1678,P2,D329,DPT4378,DNAME913,2021-02-25,DPT437820210225,,R12,RNAME13
1679,P2,D329,DPT4378,DNAME913,2021-02-25,DPT437820210225,,R12,RNAME13
1680,P2,D329,DPT4378,DNAME913,2021-02-25,DPT437820210225,,R12,RNAME13
1681,P2,D329,DPT4378,DNAME913,2021-02-25,DPT437820210225,,R12,RNAME13
1682,P2,D329,DPT4378,DNAME913,2021-02-25,DPT437820210225,,R12,RNAME13
1683,P2,D329,DPT4378,DNAME913,2021-02-25,DPT437820210225,,R12,RNAME13
1684,P2,D329,DPT4378,DNAME913,2021-02-25,DPT437820210225,,R12,RNAME13
1685,P2,D329,DPT4378,DNAME913,2021-02-25,DPT437820210225,,R12,RNAME13
1686,P2,D329,DPT4378,DNAME913,2021-02-25,DPT437820210225,,R12,RNAME13
1687,P2,D329,DPT4378,DNAME913,2021-02-25,DPT437820210225,,R12,RNAME13
1688,P2,D329,DPT4378,DNAME913,2021-02-25,DPT437820210225,,R12,RNAME13
1689,P2,D329,DPT4378,DNAME913,2021-02-25,DPT437820210225,,R12,RNAME13
1690,P2,D329,DPT4378,DNAME913,2021-02-25,DPT437820210225,,R12,RNAME13
1691,P2,D329,DPT4378,DNAME913,2021-02-25,DPT437820210225,,R12,RNAME13
1692,P2,D329,DPT4378,DNAME913,2021-02-25,DPT437820210225,,R12,RNAME13
1693,P2,D329,DPT4378,DNAME913,2021-02-25,DPT437820210225,,R12,RNAME13
1694,P2,D329,DPT4378,DNAME913,2021-02-25,DPT437820210225,,R12,RNAME13
1695,P2,D329,DPT4378,DNAME913,2021-02-25,DPT437820210225,,R12,RNAME13
1696,P2,D329,DPT4378,DNAME913,2021-02-25,DPT437820210225,,R12,RNAME13
1697,P2,D329,DPT4378,DNAME913,2021-02-25,DPT437820210225,,R12,RNAME13
1698,P2,D329,DPT4378,DNAME913,2021-02-25,DPT437820210225,,R12,RNAME13
1699,P2,D329,DPT4378,DNAME913,2021-02-25,DPT437820210225,,R12,RNAME13
1700,P2,D329,DPT4378,DNAME913,2021-02-25,DPT437820210225,,R12,RNAME13
1701,P2,D329,DPT4378,DNAME913,2021-02-25,DPT437820210225,,R12,RNAME13
1702,P2,D329,DPT4378,DNAME913,2021-02-25,DPT437820210225,,R12,RNAME13
1703,P2,D329,DPT4378,DNAME913,2021-02-25,DPT437820210225,,R12,RNAME13
1704,P2,D329,DPT4378,DNAME913,2021-02-25,DPT437820210225,,R12,RNAME13
1705,P2,D329,DPT4378,DNAME913,2021-02-25,DPT437820210225,,R12,RNAME13
1706,P2,D329,DPT4378,DNAME913,2021-02-25,DPT437820210225,,R12,RNAME13
1707,P2,D329,DPT4378,DNAME913,2021-02-25,DPT437820210225,,R12,RNAME13
1708,P2,D329,DPT4378,DNAME913,2021-02-25,DPT437820210225,,R12,RNAME13
1709,P2,D329,DPT4378,DNAME913,2021-02-25,DPT437820210225,,R12,RNAME13
1710,P2,D329,DPT4378,DNAME913,2021-02-25,DPT437820210225,,R12,RNAME13
1711,P2,D329,DPT4378,DNAME913,2021-02-25,DPT437820210225,,R12,RNAME13
1712,P2,D329,DPT4378,DNAME913,2021-02-25,DPT437820210225,,R12,RNAME13
1713,P2,D329,DPT4378,DNAME913,2021-02-25,DPT437820210225,,R12,RNAME13
1714,P2,D329,DPT4378,DNAME913,2021-02-25,DPT437820210225,,R12,RNAME13
1715,P2,D329,DPT4378,DNAME913,2021-02-25,DPT437820210225,,R12,RNAME13
1716,P2,D329,DPT4378,DNAME913,2021-02-25,DPT437820210225,,R12,RNAME13
1717,P2,D329,DPT4378,DNAME913,2021-02-25,DPT437820210225,,R12,RNAME13
1718,P2,D329,DPT4378,DNAME913,2021-02-25,DPT437820210225,,R12,RNAME13
1719,P2,D329,DPT4378,DNAME913,2021-02-25,DPT437820210225,,R12,RNAME13
1720,P2,D329,DPT4378,DNAME913,2021-02-25,DPT437820210225,,R12,RNAME13
1721,P2,D329,DPT4378,DNAME913,2021-02-25,DPT437820210225,,R12,RNAME13
1722,P2,D329,DPT4378,DNAME913,2021-02-25,DPT437820210225,,R12,RNAME13
1723,P2,D329,DPT4378,DNAME913,2021-02-25,DPT437820210225,,R12,RNAME13
1724,P2,D329,DPT4378,DNAME913,2021-02-25,DPT437820210225,,R12,RNAME13
1725,P2,D329,DPT4378,DNAME913,2021-02-25,DPT437820210225,,R12,RNAME13
1726,P2,D329,DPT4378,DNAME913,2021-02-25,DPT437820210225,,R12,RNAME13
1727,P2,D329,DPT4378,DNAME913,2021-02-25,DPT437820210225,,R12,RNAME13
1728,P2,D329,DPT4378,DNAME913,2021-02-25,DPT437820210225,,R12,RNAME13
1729,P2,D329,DPT4378,DNAME913,2021-02-25,DPT437820210225,,R12,RNAME13
1730,P2,D329,DPT4378,DNAME913,2021-02-25,DPT437820210225,,R12,RNAME13
1731,P2,D329,DPT4378,DNAME913,2021-02-25,DPT437820210225,,R12,RNAME13
1732,P2,D329,DPT4378,DNAME913,2021-02-25,DPT437820210225,,R12,RNAME13
1733,P2,D329,DPT4378,DNAME913,2021-02-25,DPT437820210225,,R12,RNAME13
1734,P2,D329,DPT4378,DNAME913,2021-02-25,DPT437820210225,,R12,RNAME13
1735,P2,D344,DPT1682,DNAME938,2021-02-25,DPT168220210225,,R4,RNAME17
1736,P2,D341,DPT4104,DNAME1037,2021-02-26,DPT410420210226,,R14,RNAME10
1737,P2,D227,DPT3484,DNAME641,2021-02-26,DPT348420210226,D348,R5,RNAME8
1738,P2,D227,DPT3484,DNAME1135,2021-02-26,DPT348420210226,D348,R5,RNAME8
1739,P2,D227,DPT3485,DNAME1135,2021-02-26,DPT348520210226,D348,R5,RNAME8
1740,P2,D227,DPT3498,DNAME1135,2021-02-26,DPT349820210226,D348,R5,RNAME8
1741,P2,D227,DPT3499,DNAME1135,2021-02-26,DPT349920210226,D348,R5,RNAME8
1742,P2,D227,DPT3500,DNAME1135,2021-02-26,DPT350020210226,D348,R5,RNAME8
1743,P2,D227,DPT3521,DNAME1135,2021-02-26,DPT352120210226,D348,R5,RNAME8
1744,P2,D227,DPT3522,DNAME1135,2021-02-26,DPT352220210226,D348,R5,RNAME8
1745,P2,D227,DPT3500,DNAME1129,2021-02-26,DPT350020210226,D348,R5,RNAME8
1746,P2,D227,DPT3518,DNAME1133,2021-02-26,DPT351820210226,D348,R5,RNAME8
1747,P2,D31,DPT3784,DNAME905,2021-02-26,DPT378420210226,,R1,RNAME20
1748,P2,D229,DPT3472,DNAME632,2021-02-26,DPT347220210226,D348,R3,RNAME4
1749,P2,D229,DPT3473,DNAME632,2021-02-26,DPT347320210226,D348,R3,RNAME4
1750,P2,D229,DPT3472,DNAME1060,2021-02-26,DPT347220210226,D348,R3,RNAME4
1751,P2,D229,DPT3473,DNAME1060,2021-02-26,DPT347320210226,D348,R3,RNAME4
1752,P2,D229,DPT3474,DNAME1060,2021-02-26,DPT347420210226,D348,R3,RNAME4
1753,P2,D229,DPT3472,DNAME1110,2021-02-26,DPT347220210226,D348,R3,RNAME4
1754,P2,D229,DPT3473,DNAME1110,2021-02-26,DPT347320210226,D348,R3,RNAME4
1755,P2,D229,DPT3523,DNAME1110,2021-02-26,DPT352320210226,D348,R3,RNAME4
1756,P2,D229,DPT3524,DNAME1110,2021-02-26,DPT352420210226,D348,R3,RNAME4
1757,P2,D229,DPT3472,DNAME1115,2021-02-26,DPT347220210226,D348,R3,RNAME4
1758,P2,D344,DPT4702,DNAME593,2021-02-26,DPT470220210226,,R5,RNAME8
1759,P2,D344,DPT4702,DNAME1210,2021-02-26,DPT470220210226,,R5,RNAME8
1760,P2,D344,DPT4702,DNAME1206,2021-02-26,DPT470220210226,,R5,RNAME8
1761,P2,D344,DPT4703,DNAME1224,2021-02-26,DPT470320210226,,R5,RNAME8
1762,P2,D241,DPT3525,DNAME1135,2021-02-26,DPT352520210226,D348,R14,RNAME10
1763,P2,D336,DPT4672,DNAME939,2021-02-26,DPT467220210226,,R4,RNAME17
1764,P2,D336,DPT4672,DNAME939,2021-02-26,DPT467220210226,,R4,RNAME17
1765,P2,D125,DPT3372,DNAME1145,2021-03-08,DPT337220210308,,R1,RNAME20
1766,P2,D125,DPT3375,DNAME1147,2021-03-08,DPT337520210308,,R1,RNAME20
1767,P2,D339,DPT1863,DNAME1079,2021-03-09,DPT186320210309,D344,R3,RNAME4
1768,P2,D339,DPT1864,DNAME1079,2021-03-09,DPT186420210309,D344,R3,RNAME4
1769,P2,D339,DPT1867,DNAME1079,2021-03-09,DPT186720210309,D344,R3,RNAME4
1770,P2,D346,DPT3786,DNAME1251,2021-03-10,DPT378620210310,D346,R2,RNAME9
1771,P2,D247,DPT3276,DNAME775,2021-03-10,DPT327620210310,,R7,RNAME12
1772,P2,D346,DPT3787,DNAME1240,2021-03-10,DPT378720210310,D346,R16,RNAME5
1773,P2,D99,DPT4395,DNAME969,2021-03-11,DPT439520210311,D99,R1,RNAME20
1774,P2,D99,DPT4395,DNAME969,2021-03-11,DPT439520210311,D99,R1,RNAME20
1775,P2,D99,DPT4395,DNAME969,2021-03-11,DPT439520210311,D99,R1,RNAME20
1776,P2,D99,DPT4395,DNAME969,2021-03-11,DPT439520210311,D99,R1,RNAME20
1777,P2,D99,DPT4395,DNAME969,2021-03-11,DPT439520210311,D99,R1,RNAME20
1778,P2,D99,DPT4395,DNAME969,2021-03-11,DPT439520210311,D99,R1,RNAME20
1779,P2,D99,DPT4395,DNAME969,2021-03-11,DPT439520210311,D99,R1,RNAME20
1780,P2,D341,DPT4104,DNAME1037,2021-03-11,DPT410420210311,,R5,RNAME8
1781,P2,D319,DPT1,DNAME551,2021-03-11,DPT120210311,,R14,RNAME10
1782,P2,D319,DPT1641,DNAME909,2021-03-11,DPT164120210311,,R14,RNAME10
1783,P2,D319,DPT1642,DNAME909,2021-03-11,DPT164220210311,,R14,RNAME10
1784,P2,D319,DPT2950,DNAME907,2021-03-11,DPT295020210311,,R14,RNAME10
